 

stn;time;tre200h0
SPF;2020123000;-2.1
SPF;2020123001;-2.8
SPF;2020123002;-2.9
SPF;2020123003;-2.9
SPF;2020123004;-2.5
SPF;2020123005;-3.3
SPF;2020123006;-4.7
SPF;2020123007;-4.7
SPF;2020123008;-3.7
SPF;2020123009;-2.6
SPF;2020123010;-1.7
SPF;2020123011;-1.1
SPF;2020123012;-0.7
SPF;2020123013;0.4
SPF;2020123014;0.5
SPF;2020123015;0.1
SPF;2020123016;0.4
SPF;2020123017;0.3
SPF;2020123018;0.0
SPF;2020123019;0.3
SPF;2020123020;0.4
SPF;2020123021;0.0
SPF;2020123022;-0.3
SPF;2020123023;-0.4
SPF;2020123100;-0.5
SPF;2020123101;-0.6
SPF;2020123102;-1.0
SPF;2020123103;-3.1
SPF;2020123104;-4.9
SPF;2020123105;-5.7
SPF;2020123106;-6.5
SPF;2020123107;-6.7
SPF;2020123108;-4.8
SPF;2020123109;-3.4
SPF;2020123110;-2.7
SPF;2020123111;-1.8
SPF;2020123112;-0.7
SPF;2020123113;-0.2
SPF;2020123114;-0.1
SPF;2020123115;-0.5
SPF;2020123116;-0.9
SPF;2020123117;-0.5
SPF;2020123118;-0.4
SPF;2020123119;-0.4
SPF;2020123120;-0.6
SPF;2020123121;-2.4
SPF;2020123122;-2.3
SPF;2020123123;-2.0
SPF;2021010100;-1.9
SPF;2021010101;-1.5
SPF;2021010102;-1.3
SPF;2021010103;-1.3
SPF;2021010104;-1.2
SPF;2021010105;-1.0
SPF;2021010106;-1.2
SPF;2021010107;-1.2
SPF;2021010108;-1.1
SPF;2021010109;-0.9
SPF;2021010110;-0.5
SPF;2021010111;0.3
SPF;2021010112;0.3
SPF;2021010113;0.1
SPF;2021010114;0.0
SPF;2021010115;-0.1
SPF;2021010116;-0.4
SPF;2021010117;-0.5
SPF;2021010118;-0.5
SPF;2021010119;-0.5
SPF;2021010120;-0.4
SPF;2021010121;-0.4
SPF;2021010122;-0.5
SPF;2021010123;-0.5
SPF;2021010200;-0.6
SPF;2021010201;-0.5
SPF;2021010202;-0.4
SPF;2021010203;-0.4
SPF;2021010204;-0.4
SPF;2021010205;-0.5
SPF;2021010206;-0.5
SPF;2021010207;-0.6
SPF;2021010208;-0.7
SPF;2021010209;-0.7
SPF;2021010210;-0.7
SPF;2021010211;-0.7
SPF;2021010212;-0.7
SPF;2021010213;-0.7
SPF;2021010214;-0.7
SPF;2021010215;-0.9
SPF;2021010216;-1.0
SPF;2021010217;-1.1
SPF;2021010218;-1.2
SPF;2021010219;-1.3
SPF;2021010220;-1.4
SPF;2021010221;-1.5
SPF;2021010222;-1.6
SPF;2021010223;-1.6
SPF;2021010300;-1.8
SPF;2021010301;-2.0
SPF;2021010302;-2.1
SPF;2021010303;-2.1
SPF;2021010304;-2.1
SPF;2021010305;-2.1
SPF;2021010306;-2.1
SPF;2021010307;-2.1
SPF;2021010308;-2.1
SPF;2021010309;-1.9
SPF;2021010310;-1.8
SPF;2021010311;-1.7
SPF;2021010312;-1.6
SPF;2021010313;-1.6
SPF;2021010314;-1.5
SPF;2021010315;-1.5
SPF;2021010316;-1.6
SPF;2021010317;-1.6
SPF;2021010318;-1.8
SPF;2021010319;-1.9
SPF;2021010320;-2.1
SPF;2021010321;-2.6
SPF;2021010322;-3.6
SPF;2021010323;-3.7
SPF;2021010400;-4.0
SPF;2021010401;-4.3
SPF;2021010402;-5.1
SPF;2021010403;-5.2
SPF;2021010404;-5.4
SPF;2021010405;-5.6
SPF;2021010406;-5.7
SPF;2021010407;-5.4
SPF;2021010408;-4.9
SPF;2021010409;-4.4
SPF;2021010410;-4.0
SPF;2021010411;-3.6
SPF;2021010412;-2.9
SPF;2021010413;-2.3
SPF;2021010414;-2.2
SPF;2021010415;-2.2
SPF;2021010416;-2.1
SPF;2021010417;-2.1
SPF;2021010418;-2.2
SPF;2021010419;-2.4
SPF;2021010420;-2.5
SPF;2021010421;-2.5
SPF;2021010422;-2.5
SPF;2021010423;-2.5
SPF;2021010500;-2.6
SPF;2021010501;-2.6
SPF;2021010502;-2.5
SPF;2021010503;-2.5
SPF;2021010504;-2.5
SPF;2021010505;-2.6
SPF;2021010506;-2.7
SPF;2021010507;-3.1
SPF;2021010508;-3.6
SPF;2021010509;-4.1
SPF;2021010510;-3.8
SPF;2021010511;-2.9
SPF;2021010512;-2.3
SPF;2021010513;-2.1
SPF;2021010514;-2.1
SPF;2021010515;-2.2
SPF;2021010516;-2.4
SPF;2021010517;-2.6
SPF;2021010518;-2.6
SPF;2021010519;-2.7
SPF;2021010520;-2.7
SPF;2021010521;-2.8
SPF;2021010522;-2.8
SPF;2021010523;-2.9
SPF;2021010600;-3.2
SPF;2021010601;-3.2
SPF;2021010602;-3.2
SPF;2021010603;-3.3
SPF;2021010604;-3.3
SPF;2021010605;-3.4
SPF;2021010606;-3.5
SPF;2021010607;-3.5
SPF;2021010608;-3.5
SPF;2021010609;-3.3
SPF;2021010610;-2.9
SPF;2021010611;-2.7
SPF;2021010612;-2.4
SPF;2021010613;-1.8
SPF;2021010614;-1.6
SPF;2021010615;-2.1
SPF;2021010616;-2.4
SPF;2021010617;-2.4
SPF;2021010618;-2.7
SPF;2021010619;-2.9
SPF;2021010620;-3.0
SPF;2021010621;-3.0
SPF;2021010622;-3.0
SPF;2021010623;-2.9
SPF;2021010700;-2.7
SPF;2021010701;-2.8
SPF;2021010702;-3.4
SPF;2021010703;-3.7
SPF;2021010704;-3.8
SPF;2021010705;-4.1
SPF;2021010706;-4.6
SPF;2021010707;-5.0
SPF;2021010708;-5.5
SPF;2021010709;-5.8
SPF;2021010710;-5.2
SPF;2021010711;-5.0
SPF;2021010712;-4.9
SPF;2021010713;-3.5
SPF;2021010714;-2.4
SPF;2021010715;-1.7
SPF;2021010716;-1.4
SPF;2021010717;-2.0
SPF;2021010718;-2.4
SPF;2021010719;-2.4
SPF;2021010720;-2.8
SPF;2021010721;-3.7
SPF;2021010722;-5.8
SPF;2021010723;-7.6
SPF;2021010800;-6.8
SPF;2021010801;-5.8
SPF;2021010802;-5.4
SPF;2021010803;-4.8
SPF;2021010804;-4.9
SPF;2021010805;-4.8
SPF;2021010806;-4.8
SPF;2021010807;-4.9
SPF;2021010808;-4.6
SPF;2021010809;-4.8
SPF;2021010810;-5.0
SPF;2021010811;-3.6
SPF;2021010812;-2.9
SPF;2021010813;-2.4
SPF;2021010814;-2.2
SPF;2021010815;-0.9
SPF;2021010816;-3.2
SPF;2021010817;-4.0
SPF;2021010818;-4.1
SPF;2021010819;-4.7
SPF;2021010820;-6.2
SPF;2021010821;-8.1
SPF;2021010822;-9.4
SPF;2021010823;-9.1
SPF;2021010900;-8.6
SPF;2021010901;-8.5
SPF;2021010902;-8.1
SPF;2021010903;-8.4
SPF;2021010904;-8.5
SPF;2021010905;-9.8
SPF;2021010906;-9.8
SPF;2021010907;-9.5
SPF;2021010908;-9.5
SPF;2021010909;-9.8
SPF;2021010910;-6.3
SPF;2021010911;-5.7
SPF;2021010912;-4.5
SPF;2021010913;-3.7
SPF;2021010914;-3.4
SPF;2021010915;-3.2
SPF;2021010916;-3.0
SPF;2021010917;-3.0
SPF;2021010918;-3.1
SPF;2021010919;-3.1
SPF;2021010920;-3.1
SPF;2021010921;-3.2
SPF;2021010922;-3.2
SPF;2021010923;-3.4
SPF;2021011000;-3.5
SPF;2021011001;-3.7
SPF;2021011002;-3.8
SPF;2021011003;-4.0
SPF;2021011004;-4.1
SPF;2021011005;-4.3
SPF;2021011006;-4.6
SPF;2021011007;-4.7
SPF;2021011008;-4.8
SPF;2021011009;-4.8
SPF;2021011010;-4.7
SPF;2021011011;-4.3
SPF;2021011012;-4.4
SPF;2021011013;-4.3
SPF;2021011014;-3.6
SPF;2021011015;-3.8
SPF;2021011016;-4.0
SPF;2021011017;-4.1
SPF;2021011018;-4.3
SPF;2021011019;-4.4
SPF;2021011020;-4.4
SPF;2021011021;-4.5
SPF;2021011022;-4.6
SPF;2021011023;-4.7
SPF;2021011100;-4.8
SPF;2021011101;-5.1
SPF;2021011102;-6.6
SPF;2021011103;-7.2
SPF;2021011104;-7.7
SPF;2021011105;-7.9
SPF;2021011106;-8.3
SPF;2021011107;-8.7
SPF;2021011108;-8.9
SPF;2021011109;-8.7
