 

stn;time;tre200h0
EMM;2022123100;8.1
EMM;2022123101;7.3
EMM;2022123102;6.5
EMM;2022123103;6.2
EMM;2022123104;6.6
EMM;2022123105;6.9
EMM;2022123106;7.1
EMM;2022123107;6.1
EMM;2022123108;5.2
EMM;2022123109;6.5
EMM;2022123110;8.6
EMM;2022123111;11.0
EMM;2022123112;12.3
EMM;2022123113;12.8
EMM;2022123114;12.7
EMM;2022123115;11.5
EMM;2022123116;10.1
EMM;2022123117;9.5
EMM;2022123118;8.4
EMM;2022123119;7.4
EMM;2022123120;6.0
EMM;2022123121;5.1
EMM;2022123122;4.3
EMM;2022123123;5.5
EMM;2023010100;4.8
EMM;2023010101;4.1
EMM;2023010102;4.1
EMM;2023010103;3.4
EMM;2023010104;2.6
EMM;2023010105;2.6
EMM;2023010106;3.8
EMM;2023010107;3.4
EMM;2023010108;3.2
EMM;2023010109;4.0
EMM;2023010110;6.7
EMM;2023010111;9.7
EMM;2023010112;11.8
EMM;2023010113;12.9
EMM;2023010114;14.1
EMM;2023010115;13.6
EMM;2023010116;10.7
EMM;2023010117;8.7
EMM;2023010118;7.8
EMM;2023010119;7.1
EMM;2023010120;6.1
EMM;2023010121;4.7
EMM;2023010122;4.7
EMM;2023010123;4.6
EMM;2023010200;3.7
EMM;2023010201;2.6
EMM;2023010202;2.1
EMM;2023010203;1.6
EMM;2023010204;1.6
EMM;2023010205;1.6
EMM;2023010206;1.4
EMM;2023010207;1.1
EMM;2023010208;1.4
EMM;2023010209;1.9
EMM;2023010210;4.8
EMM;2023010211;8.5
EMM;2023010212;9.7
EMM;2023010213;10.3
EMM;2023010214;11.7
EMM;2023010215;11.5
EMM;2023010216;11.0
EMM;2023010217;9.0
EMM;2023010218;8.7
EMM;2023010219;9.0
EMM;2023010220;7.7
EMM;2023010221;8.0
EMM;2023010222;9.2
EMM;2023010223;9.3
EMM;2023010300;7.9
EMM;2023010301;7.7
EMM;2023010302;7.1
EMM;2023010303;7.0
EMM;2023010304;6.7
EMM;2023010305;6.8
EMM;2023010306;6.9
EMM;2023010307;7.0
EMM;2023010308;6.9
EMM;2023010309;6.8
EMM;2023010310;7.2
