 

stn;time;tre200h0
INNRED;2022123100;10.3
INNRED;2022123101;10.9
INNRED;2022123102;11.6
INNRED;2022123103;12.3
INNRED;2022123104;12.4
INNRED;2022123105;12.2
INNRED;2022123106;11.1
INNRED;2022123107;11.2
INNRED;2022123108;10.4
INNRED;2022123109;9.1
INNRED;2022123110;10.4
INNRED;2022123111;11.7
INNRED;2022123112;13.4
INNRED;2022123113;14.0
INNRED;2022123114;13.8
INNRED;2022123115;13.0
INNRED;2022123116;11.4
INNRED;2022123117;10.0
INNRED;2022123118;9.6
INNRED;2022123119;9.1
INNRED;2022123120;8.2
INNRED;2022123121;7.2
INNRED;2022123122;6.5
INNRED;2022123123;6.0
INNRED;2023010100;5.3
INNRED;2023010101;6.1
INNRED;2023010102;5.6
INNRED;2023010103;5.1
INNRED;2023010104;5.2
INNRED;2023010105;5.1
INNRED;2023010106;4.7
INNRED;2023010107;4.6
INNRED;2023010108;3.7
INNRED;2023010109;5.6
INNRED;2023010110;7.4
INNRED;2023010111;9.3
INNRED;2023010112;10.8
INNRED;2023010113;13.5
INNRED;2023010114;15.4
INNRED;2023010115;15.6
INNRED;2023010116;12.0
INNRED;2023010117;9.2
INNRED;2023010118;8.4
INNRED;2023010119;7.7
INNRED;2023010120;7.1
INNRED;2023010121;7.0
INNRED;2023010122;6.7
INNRED;2023010123;6.2
INNRED;2023010200;5.1
INNRED;2023010201;5.5
INNRED;2023010202;5.5
INNRED;2023010203;4.8
INNRED;2023010204;4.9
INNRED;2023010205;4.3
INNRED;2023010206;4.4
INNRED;2023010207;4.0
INNRED;2023010208;4.1
INNRED;2023010209;5.1
INNRED;2023010210;6.6
INNRED;2023010211;8.1
INNRED;2023010212;9.0
INNRED;2023010213;11.6
INNRED;2023010214;14.2
INNRED;2023010215;13.8
INNRED;2023010216;13.3
INNRED;2023010217;13.0
INNRED;2023010218;11.8
INNRED;2023010219;10.4
INNRED;2023010220;10.2
INNRED;2023010221;9.6
INNRED;2023010222;8.8
INNRED;2023010223;8.3
INNRED;2023010300;8.0
INNRED;2023010301;7.7
INNRED;2023010302;7.4
INNRED;2023010303;7.3
INNRED;2023010304;7.3
INNRED;2023010305;7.5
INNRED;2023010306;7.6
INNRED;2023010307;7.5
INNRED;2023010308;7.2
INNRED;2023010309;7.1
INNRED;2023010310;7.5
INNRED;2023010311;7.8
INNRED;2023010312;7.8
INNRED;2023010313;8.2
INNRED;2023010314;8.4
INNRED;2023010315;8.2
INNRED;2023010316;8.0
INNRED;2023010317;7.5
INNRED;2023010318;7.1
INNRED;2023010319;6.6
INNRED;2023010320;5.8
INNRED;2023010321;5.6
INNRED;2023010322;4.8
INNRED;2023010323;4.6
INNRED;2023010400;5.0
INNRED;2023010401;5.1
INNRED;2023010402;5.2
INNRED;2023010403;5.0
INNRED;2023010404;4.9
INNRED;2023010405;4.9
INNRED;2023010406;5.3
INNRED;2023010407;5.5
INNRED;2023010408;5.9
INNRED;2023010409;6.3
INNRED;2023010410;7.4
INNRED;2023010411;7.8
INNRED;2023010412;8.0
INNRED;2023010413;8.3
INNRED;2023010414;8.4
INNRED;2023010415;8.4
INNRED;2023010416;8.3
INNRED;2023010417;7.9
INNRED;2023010418;8.1
INNRED;2023010419;8.5
