 

stn;time;tre200h0
INNLUZ;2020123000;1.7
INNLUZ;2020123001;1.0
INNLUZ;2020123002;0.9
INNLUZ;2020123003;0.6
INNLUZ;2020123004;0.6
INNLUZ;2020123005;0.6
INNLUZ;2020123006;0.3
INNLUZ;2020123007;0.0
INNLUZ;2020123008;0.7
INNLUZ;2020123009;1.8
INNLUZ;2020123010;2.4
INNLUZ;2020123011;3.0
INNLUZ;2020123012;3.0
INNLUZ;2020123013;3.8
INNLUZ;2020123014;4.1
INNLUZ;2020123015;4.2
INNLUZ;2020123016;3.9
INNLUZ;2020123017;3.8
INNLUZ;2020123018;3.4
INNLUZ;2020123019;2.7
INNLUZ;2020123020;2.5
INNLUZ;2020123021;2.6
INNLUZ;2020123022;2.5
INNLUZ;2020123023;2.4
INNLUZ;2020123100;2.3
INNLUZ;2020123101;2.2
INNLUZ;2020123102;1.9
INNLUZ;2020123103;1.6
INNLUZ;2020123104;1.4
INNLUZ;2020123105;0.8
INNLUZ;2020123106;0.6
INNLUZ;2020123107;0.4
INNLUZ;2020123108;0.6
INNLUZ;2020123109;0.8
INNLUZ;2020123110;1.4
INNLUZ;2020123111;2.1
INNLUZ;2020123112;2.7
INNLUZ;2020123113;2.9
INNLUZ;2020123114;3.5
INNLUZ;2020123115;3.8
INNLUZ;2020123116;3.6
INNLUZ;2020123117;3.2
INNLUZ;2020123118;3.1
INNLUZ;2020123119;3.2
INNLUZ;2020123120;3.1
INNLUZ;2020123121;2.3
INNLUZ;2020123122;2.1
INNLUZ;2020123123;2.2
INNLUZ;2021010100;2.1
INNLUZ;2021010101;2.1
INNLUZ;2021010102;2.2
INNLUZ;2021010103;2.4
INNLUZ;2021010104;2.7
INNLUZ;2021010105;2.6
INNLUZ;2021010106;2.7
INNLUZ;2021010107;2.7
INNLUZ;2021010108;2.8
INNLUZ;2021010109;2.6
INNLUZ;2021010110;3.1
INNLUZ;2021010111;3.3
INNLUZ;2021010112;3.4
INNLUZ;2021010113;3.4
INNLUZ;2021010114;3.3
INNLUZ;2021010115;3.1
INNLUZ;2021010116;3.1
INNLUZ;2021010117;2.9
INNLUZ;2021010118;2.8
INNLUZ;2021010119;2.9
INNLUZ;2021010120;2.8
INNLUZ;2021010121;2.7
INNLUZ;2021010122;2.9
INNLUZ;2021010123;2.7
INNLUZ;2021010200;2.8
INNLUZ;2021010201;2.8
INNLUZ;2021010202;2.8
INNLUZ;2021010203;2.8
INNLUZ;2021010204;2.7
INNLUZ;2021010205;2.7
INNLUZ;2021010206;2.6
INNLUZ;2021010207;2.6
INNLUZ;2021010208;2.5
INNLUZ;2021010209;2.6
INNLUZ;2021010210;2.8
INNLUZ;2021010211;3.0
INNLUZ;2021010212;3.0
INNLUZ;2021010213;3.0
INNLUZ;2021010214;3.0
INNLUZ;2021010215;2.9
INNLUZ;2021010216;2.9
INNLUZ;2021010217;2.8
INNLUZ;2021010218;2.5
INNLUZ;2021010219;2.2
INNLUZ;2021010220;2.2
INNLUZ;2021010221;2.3
INNLUZ;2021010222;2.3
INNLUZ;2021010223;1.9
INNLUZ;2021010300;1.7
INNLUZ;2021010301;1.5
INNLUZ;2021010302;1.4
INNLUZ;2021010303;1.2
INNLUZ;2021010304;1.3
INNLUZ;2021010305;1.4
INNLUZ;2021010306;1.3
INNLUZ;2021010307;1.4
INNLUZ;2021010308;1.6
INNLUZ;2021010309;1.6
INNLUZ;2021010310;1.8
INNLUZ;2021010311;2.2
INNLUZ;2021010312;2.2
INNLUZ;2021010313;2.4
INNLUZ;2021010314;2.4
INNLUZ;2021010315;2.5
INNLUZ;2021010316;2.5
INNLUZ;2021010317;2.4
INNLUZ;2021010318;2.2
INNLUZ;2021010319;2.2
INNLUZ;2021010320;2.0
INNLUZ;2021010321;1.8
INNLUZ;2021010322;1.5
INNLUZ;2021010323;1.1
INNLUZ;2021010400;0.8
INNLUZ;2021010401;0.8
INNLUZ;2021010402;0.8
INNLUZ;2021010403;0.9
INNLUZ;2021010404;0.9
INNLUZ;2021010405;0.9
INNLUZ;2021010406;0.8
INNLUZ;2021010407;0.8
INNLUZ;2021010408;0.8
INNLUZ;2021010409;1.0
INNLUZ;2021010410;1.1
INNLUZ;2021010411;1.2
INNLUZ;2021010412;1.4
INNLUZ;2021010413;1.7
INNLUZ;2021010414;2.1
INNLUZ;2021010415;2.1
INNLUZ;2021010416;2.0
INNLUZ;2021010417;1.9
INNLUZ;2021010418;1.6
INNLUZ;2021010419;1.4
INNLUZ;2021010420;1.1
INNLUZ;2021010421;1.4
INNLUZ;2021010422;1.5
INNLUZ;2021010423;1.4
INNLUZ;2021010500;1.3
INNLUZ;2021010501;1.1
