 

stn;time;tre200h0
NABBRM;2022123100;7.3
NABBRM;2022123101;7.5
NABBRM;2022123102;7.5
NABBRM;2022123103;8.2
NABBRM;2022123104;8.4
NABBRM;2022123105;8.7
NABBRM;2022123106;9.0
NABBRM;2022123107;8.8
NABBRM;2022123108;8.6
NABBRM;2022123109;9.4
NABBRM;2022123110;10.2
NABBRM;2022123111;11.1
NABBRM;2022123112;11.7
NABBRM;2022123113;11.8
NABBRM;2022123114;12.0
NABBRM;2022123115;12.0
NABBRM;2022123116;11.8
NABBRM;2022123117;11.3
NABBRM;2022123118;11.7
NABBRM;2022123119;12.4
NABBRM;2022123120;12.5
NABBRM;2022123121;11.7
NABBRM;2022123122;11.4
NABBRM;2022123123;11.1
NABBRM;2023010100;11.1
NABBRM;2023010101;10.9
NABBRM;2023010102;10.4
NABBRM;2023010103;10.5
NABBRM;2023010104;10.6
NABBRM;2023010105;10.8
NABBRM;2023010106;10.9
NABBRM;2023010107;9.7
NABBRM;2023010108;10.2
NABBRM;2023010109;10.1
NABBRM;2023010110;11.0
NABBRM;2023010111;11.7
NABBRM;2023010112;12.3
NABBRM;2023010113;12.6
NABBRM;2023010114;13.0
NABBRM;2023010115;12.5
NABBRM;2023010116;12.1
NABBRM;2023010117;11.7
NABBRM;2023010118;10.9
NABBRM;2023010119;10.4
NABBRM;2023010120;10.1
NABBRM;2023010121;10.1
NABBRM;2023010122;9.9
NABBRM;2023010123;9.6
NABBRM;2023010200;9.4
NABBRM;2023010201;9.5
NABBRM;2023010202;10.1
NABBRM;2023010203;9.8
NABBRM;2023010204;10.4
NABBRM;2023010205;9.8
NABBRM;2023010206;9.5
NABBRM;2023010207;9.4
NABBRM;2023010208;9.6
NABBRM;2023010209;9.7
NABBRM;2023010210;10.3
NABBRM;2023010211;10.6
NABBRM;2023010212;9.9
NABBRM;2023010213;10.6
NABBRM;2023010214;11.6
NABBRM;2023010215;11.3
NABBRM;2023010216;10.8
NABBRM;2023010217;9.8
NABBRM;2023010218;8.9
NABBRM;2023010219;8.7
NABBRM;2023010220;8.0
NABBRM;2023010221;7.3
NABBRM;2023010222;6.8
NABBRM;2023010223;6.6
NABBRM;2023010300;6.5
NABBRM;2023010301;6.3
NABBRM;2023010302;6.4
NABBRM;2023010303;6.4
NABBRM;2023010304;6.1
NABBRM;2023010305;6.1
NABBRM;2023010306;5.8
NABBRM;2023010307;5.8
NABBRM;2023010308;5.4
NABBRM;2023010309;4.9
NABBRM;2023010310;4.9
NABBRM;2023010311;5.0
NABBRM;2023010312;5.3
NABBRM;2023010313;5.2
NABBRM;2023010314;5.5
NABBRM;2023010315;5.5
NABBRM;2023010316;5.3
NABBRM;2023010317;5.4
NABBRM;2023010318;5.3
NABBRM;2023010319;5.2
NABBRM;2023010320;4.8
NABBRM;2023010321;4.8
NABBRM;2023010322;4.4
NABBRM;2023010323;4.1
NABBRM;2023010400;4.2
NABBRM;2023010401;4.2
NABBRM;2023010402;4.1
NABBRM;2023010403;4.3
NABBRM;2023010404;3.9
NABBRM;2023010405;3.2
NABBRM;2023010406;3.6
NABBRM;2023010407;3.6
NABBRM;2023010408;3.5
NABBRM;2023010409;3.7
NABBRM;2023010410;4.1
NABBRM;2023010411;4.7
NABBRM;2023010412;5.1
NABBRM;2023010413;6.0
NABBRM;2023010414;6.3
NABBRM;2023010415;6.3
NABBRM;2023010416;6.3
NABBRM;2023010417;6.5
NABBRM;2023010418;6.9
NABBRM;2023010419;7.1
NABBRM;2023010420;7.2
NABBRM;2023010421;7.5
NABBRM;2023010422;7.2
NABBRM;2023010423;7.0
NABBRM;2023010500;6.2
NABBRM;2023010501;6.5
NABBRM;2023010502;6.9
NABBRM;2023010503;7.2
NABBRM;2023010504;6.8
NABBRM;2023010505;6.6
NABBRM;2023010506;7.0
NABBRM;2023010507;7.0
NABBRM;2023010508;7.0
NABBRM;2023010509;6.9
NABBRM;2023010510;6.9
NABBRM;2023010511;7.4
NABBRM;2023010512;8.0
NABBRM;2023010513;8.2
NABBRM;2023010514;8.6
NABBRM;2023010515;8.6
NABBRM;2023010516;8.4
NABBRM;2023010517;8.4
NABBRM;2023010518;8.3
NABBRM;2023010519;7.8
NABBRM;2023010520;7.3
NABBRM;2023010521;7.5
NABBRM;2023010522;7.5
NABBRM;2023010523;7.6
NABBRM;2023010600;5.8
NABBRM;2023010601;5.8
NABBRM;2023010602;5.6
NABBRM;2023010603;5.1
NABBRM;2023010604;3.3
NABBRM;2023010605;3.7
NABBRM;2023010606;4.1
NABBRM;2023010607;3.7
NABBRM;2023010608;3.7
NABBRM;2023010609;4.1
NABBRM;2023010610;4.3
NABBRM;2023010611;4.6
NABBRM;2023010612;4.4
NABBRM;2023010613;4.5
NABBRM;2023010614;4.8
NABBRM;2023010615;4.9
NABBRM;2023010616;4.8
NABBRM;2023010617;4.8
NABBRM;2023010618;4.4
NABBRM;2023010619;4.4
NABBRM;2023010620;4.4
NABBRM;2023010621;4.4
NABBRM;2023010622;4.4
NABBRM;2023010623;4.6
NABBRM;2023010700;4.5
NABBRM;2023010701;4.4
NABBRM;2023010702;4.2
NABBRM;2023010703;4.3
NABBRM;2023010704;4.1
NABBRM;2023010705;3.9
NABBRM;2023010706;3.8
NABBRM;2023010707;3.3
NABBRM;2023010708;3.0
NABBRM;2023010709;2.8
NABBRM;2023010710;3.4
NABBRM;2023010711;4.3
NABBRM;2023010712;5.5
NABBRM;2023010713;6.4
NABBRM;2023010714;7.0
NABBRM;2023010715;6.3
NABBRM;2023010716;5.8
NABBRM;2023010717;5.1
NABBRM;2023010718;5.4
NABBRM;2023010719;6.4
NABBRM;2023010720;6.4
NABBRM;2023010721;6.1
NABBRM;2023010722;5.5
NABBRM;2023010723;5.6
NABBRM;2023010800;5.5
NABBRM;2023010801;4.9
NABBRM;2023010802;5.1
NABBRM;2023010803;5.9
NABBRM;2023010804;6.0
NABBRM;2023010805;5.4
NABBRM;2023010806;4.5
NABBRM;2023010807;4.3
NABBRM;2023010808;4.4
NABBRM;2023010809;4.4
NABBRM;2023010810;4.5
NABBRM;2023010811;5.0
NABBRM;2023010812;5.4
NABBRM;2023010813;5.6
NABBRM;2023010814;5.1
NABBRM;2023010815;5.2
NABBRM;2023010816;4.8
NABBRM;2023010817;4.8
NABBRM;2023010818;4.5
NABBRM;2023010819;4.7
NABBRM;2023010820;4.4
NABBRM;2023010821;5.1
NABBRM;2023010822;5.1
NABBRM;2023010823;5.4
NABBRM;2023010900;5.3
NABBRM;2023010901;4.7
NABBRM;2023010902;4.3
NABBRM;2023010903;3.3
NABBRM;2023010904;2.3
NABBRM;2023010905;2.5
NABBRM;2023010906;2.2
NABBRM;2023010907;2.0
NABBRM;2023010908;1.7
NABBRM;2023010909;2.4
NABBRM;2023010910;3.5
NABBRM;2023010911;4.4
NABBRM;2023010912;3.6
NABBRM;2023010913;2.9
NABBRM;2023010914;3.7
NABBRM;2023010915;1.1
NABBRM;2023010916;0.9
NABBRM;2023010917;1.6
NABBRM;2023010918;0.9
NABBRM;2023010919;0.2
NABBRM;2023010920;0.4
NABBRM;2023010921;0.8
NABBRM;2023010922;0.6
NABBRM;2023010923;0.0
NABBRM;2023011000;0.3
NABBRM;2023011001;0.5
NABBRM;2023011002;0.3
NABBRM;2023011003;0.4
NABBRM;2023011004;0.1
NABBRM;2023011005;-0.1
NABBRM;2023011006;-0.2
NABBRM;2023011007;-0.2
NABBRM;2023011008;0.3
NABBRM;2023011009;0.4
NABBRM;2023011010;0.8
NABBRM;2023011011;2.1
NABBRM;2023011012;2.5
NABBRM;2023011013;3.0
NABBRM;2023011014;3.6
NABBRM;2023011015;2.9
NABBRM;2023011016;2.5
NABBRM;2023011017;1.9
NABBRM;2023011018;2.1
NABBRM;2023011019;2.3
NABBRM;2023011020;2.5
NABBRM;2023011021;2.3
NABBRM;2023011022;2.5
NABBRM;2023011023;2.4
NABBRM;2023011100;2.6
NABBRM;2023011101;2.6
NABBRM;2023011102;2.8
NABBRM;2023011103;2.7
NABBRM;2023011104;2.7
NABBRM;2023011105;3.1
NABBRM;2023011106;2.8
NABBRM;2023011107;3.1
NABBRM;2023011108;3.2
NABBRM;2023011109;3.4
NABBRM;2023011110;4.7
NABBRM;2023011111;4.9
NABBRM;2023011112;4.4
NABBRM;2023011113;4.1
NABBRM;2023011114;4.0
NABBRM;2023011115;4.4
NABBRM;2023011116;4.7
NABBRM;2023011117;4.9
NABBRM;2023011118;4.8
NABBRM;2023011119;4.3
NABBRM;2023011120;3.9
NABBRM;2023011121;3.6
NABBRM;2023011122;3.6
NABBRM;2023011123;3.5
NABBRM;2023011200;3.1
NABBRM;2023011201;3.3
NABBRM;2023011202;3.0
NABBRM;2023011203;3.1
NABBRM;2023011204;3.1
NABBRM;2023011205;3.3
NABBRM;2023011206;3.3
NABBRM;2023011207;3.1
NABBRM;2023011208;3.1
NABBRM;2023011209;4.1
NABBRM;2023011210;4.3
NABBRM;2023011211;4.5
NABBRM;2023011212;4.6
NABBRM;2023011213;5.6
NABBRM;2023011214;6.1
NABBRM;2023011215;6.0
NABBRM;2023011216;5.6
NABBRM;2023011217;5.3
NABBRM;2023011218;5.3
NABBRM;2023011219;5.2
NABBRM;2023011220;5.0
NABBRM;2023011221;4.9
NABBRM;2023011222;4.7
NABBRM;2023011223;4.8
NABBRM;2023011300;5.1
NABBRM;2023011301;5.4
NABBRM;2023011302;5.0
NABBRM;2023011303;4.9
NABBRM;2023011304;5.5
NABBRM;2023011305;5.6
NABBRM;2023011306;5.0
NABBRM;2023011307;4.3
NABBRM;2023011308;3.6
NABBRM;2023011309;3.7
NABBRM;2023011310;4.2
NABBRM;2023011311;4.5
NABBRM;2023011312;5.2
NABBRM;2023011313;4.1
NABBRM;2023011314;3.9
NABBRM;2023011315;4.6
NABBRM;2023011316;4.7
NABBRM;2023011317;4.3
NABBRM;2023011318;4.2
NABBRM;2023011319;3.6
NABBRM;2023011320;3.5
NABBRM;2023011321;3.5
NABBRM;2023011322;3.5
NABBRM;2023011323;3.3
NABBRM;2023011400;3.2
NABBRM;2023011401;3.2
NABBRM;2023011402;3.1
NABBRM;2023011403;2.9
NABBRM;2023011404;2.7
NABBRM;2023011405;3.0
NABBRM;2023011406;2.8
NABBRM;2023011407;2.8
NABBRM;2023011408;2.9
NABBRM;2023011409;3.2
NABBRM;2023011410;3.8
NABBRM;2023011411;4.4
NABBRM;2023011412;4.7
NABBRM;2023011413;5.2
NABBRM;2023011414;5.0
NABBRM;2023011415;5.4
NABBRM;2023011416;5.7
NABBRM;2023011417;6.0
NABBRM;2023011418;6.3
NABBRM;2023011419;6.8
NABBRM;2023011420;7.3
NABBRM;2023011421;6.8
NABBRM;2023011422;6.3
NABBRM;2023011423;7.0
NABBRM;2023011500;7.5
NABBRM;2023011501;7.4
NABBRM;2023011502;6.7
NABBRM;2023011503;6.0
NABBRM;2023011504;5.6
NABBRM;2023011505;5.7
NABBRM;2023011506;7.4
NABBRM;2023011507;8.3
NABBRM;2023011508;8.2
NABBRM;2023011509;7.2
NABBRM;2023011510;5.3
NABBRM;2023011511;2.7
NABBRM;2023011512;1.6
NABBRM;2023011513;0.3
NABBRM;2023011514;0.2
NABBRM;2023011515;0.6
NABBRM;2023011516;0.7
NABBRM;2023011517;0.4
NABBRM;2023011518;-0.2
NABBRM;2023011519;-0.2
NABBRM;2023011520;-0.3
NABBRM;2023011521;-0.5
NABBRM;2023011522;-0.6
NABBRM;2023011523;-0.5
NABBRM;2023011600;-0.1
NABBRM;2023011601;-0.2
NABBRM;2023011602;-0.6
NABBRM;2023011603;-0.7
NABBRM;2023011604;-1.2
NABBRM;2023011605;-0.8
NABBRM;2023011606;-0.8
NABBRM;2023011607;-0.8
NABBRM;2023011608;-1.9
NABBRM;2023011609;-1.0
NABBRM;2023011610;-0.7
NABBRM;2023011611;-0.8
NABBRM;2023011612;-0.8
NABBRM;2023011613;1.3
NABBRM;2023011614;2.5
NABBRM;2023011615;3.2
NABBRM;2023011616;3.2
NABBRM;2023011617;3.0
NABBRM;2023011618;2.7
NABBRM;2023011619;2.5
NABBRM;2023011620;1.7
NABBRM;2023011621;0.2
NABBRM;2023011622;-0.4
NABBRM;2023011623;-0.5
NABBRM;2023011700;-0.3
NABBRM;2023011701;0.0
NABBRM;2023011702;-0.2
NABBRM;2023011703;-0.4
NABBRM;2023011704;-1.1
NABBRM;2023011705;-0.9
NABBRM;2023011706;-0.6
NABBRM;2023011707;-1.3
NABBRM;2023011708;-1.3
NABBRM;2023011709;-0.7
NABBRM;2023011710;-0.1
NABBRM;2023011711;-0.1
NABBRM;2023011712;0.0
NABBRM;2023011713;-1.1
NABBRM;2023011714;-1.6
NABBRM;2023011715;-1.7
NABBRM;2023011716;-1.6
NABBRM;2023011717;-1.2
NABBRM;2023011718;-1.0
NABBRM;2023011719;-1.3
NABBRM;2023011720;-1.1
NABBRM;2023011721;-0.8
NABBRM;2023011722;-1.0
NABBRM;2023011723;-1.7
NABBRM;2023011800;-1.1
NABBRM;2023011801;-1.1
NABBRM;2023011802;-1.3
NABBRM;2023011803;-1.4
NABBRM;2023011804;-1.6
NABBRM;2023011805;-1.8
NABBRM;2023011806;-1.5
NABBRM;2023011807;-1.3
NABBRM;2023011808;-1.5
NABBRM;2023011809;-1.7
NABBRM;2023011810;-1.8
NABBRM;2023011811;-1.7
NABBRM;2023011812;-1.9
NABBRM;2023011813;-2.1
NABBRM;2023011814;-2.0
NABBRM;2023011815;-2.2
NABBRM;2023011816;-2.6
NABBRM;2023011817;-3.2
NABBRM;2023011818;-3.6
NABBRM;2023011819;-3.8
NABBRM;2023011820;-3.8
NABBRM;2023011821;-3.9
NABBRM;2023011822;-4.0
NABBRM;2023011823;-4.7
NABBRM;2023011900;-5.2
NABBRM;2023011901;-5.7
NABBRM;2023011902;-5.5
NABBRM;2023011903;-5.9
NABBRM;2023011904;-6.7
NABBRM;2023011905;-7.0
NABBRM;2023011906;-6.5
NABBRM;2023011907;-6.4
NABBRM;2023011908;-6.6
NABBRM;2023011909;-6.3
NABBRM;2023011910;-5.9
NABBRM;2023011911;-5.4
NABBRM;2023011912;-4.5
NABBRM;2023011913;-3.7
NABBRM;2023011914;-3.4
NABBRM;2023011915;-3.5
NABBRM;2023011916;-3.9
NABBRM;2023011917;-4.5
NABBRM;2023011918;-4.8
NABBRM;2023011919;-4.8
NABBRM;2023011920;-4.9
NABBRM;2023011921;-5.7
NABBRM;2023011922;-5.8
NABBRM;2023011923;-5.8
NABBRM;2023012000;-5.9
NABBRM;2023012001;-6.3
NABBRM;2023012002;-6.4
NABBRM;2023012003;-6.4
NABBRM;2023012004;-6.5
NABBRM;2023012005;-6.5
NABBRM;2023012006;-6.8
NABBRM;2023012007;-6.8
NABBRM;2023012008;-7.1
NABBRM;2023012009;-6.6
NABBRM;2023012010;-6.1
NABBRM;2023012011;-5.6
NABBRM;2023012012;-5.5
NABBRM;2023012013;-5.3
NABBRM;2023012014;-4.3
NABBRM;2023012015;-3.9
NABBRM;2023012016;-5.2
NABBRM;2023012017;-5.3
NABBRM;2023012018;-5.1
NABBRM;2023012019;-5.3
NABBRM;2023012020;-6.4
NABBRM;2023012021;-6.6
NABBRM;2023012022;-5.8
NABBRM;2023012023;-5.4
NABBRM;2023012100;-5.3
NABBRM;2023012101;-6.0
NABBRM;2023012102;-7.0
NABBRM;2023012103;-6.8
NABBRM;2023012104;-6.6
NABBRM;2023012105;-7.2
NABBRM;2023012106;-7.4
NABBRM;2023012107;-7.5
NABBRM;2023012108;-7.8
NABBRM;2023012109;-6.7
NABBRM;2023012110;-6.1
NABBRM;2023012111;-5.2
NABBRM;2023012112;-4.9
NABBRM;2023012113;-4.5
NABBRM;2023012114;-4.1
NABBRM;2023012115;-4.5
NABBRM;2023012116;-4.7
NABBRM;2023012117;-5.0
NABBRM;2023012118;-5.1
NABBRM;2023012119;-5.1
NABBRM;2023012120;-4.9
NABBRM;2023012121;-4.8
NABBRM;2023012122;-4.8
NABBRM;2023012123;-4.9
NABBRM;2023012200;-4.9
NABBRM;2023012201;-4.9
NABBRM;2023012202;-5.0
NABBRM;2023012203;-5.0
NABBRM;2023012204;-5.0
NABBRM;2023012205;-4.9
NABBRM;2023012206;-5.0
NABBRM;2023012207;-4.9
NABBRM;2023012208;-4.8
NABBRM;2023012209;-4.6
NABBRM;2023012210;-4.3
NABBRM;2023012211;-4.1
NABBRM;2023012212;-3.4
NABBRM;2023012213;-3.0
NABBRM;2023012214;-3.2
NABBRM;2023012215;-3.4
NABBRM;2023012216;-3.7
NABBRM;2023012217;-3.8
NABBRM;2023012218;-3.9
NABBRM;2023012219;-3.9
NABBRM;2023012220;-3.8
NABBRM;2023012221;-3.9
NABBRM;2023012222;-4.0
NABBRM;2023012223;-4.2
NABBRM;2023012300;-4.3
NABBRM;2023012301;-4.2
NABBRM;2023012302;-4.1
NABBRM;2023012303;-4.1
NABBRM;2023012304;-4.0
NABBRM;2023012305;-4.1
NABBRM;2023012306;-4.5
NABBRM;2023012307;-5.3
NABBRM;2023012308;-5.5
NABBRM;2023012309;-5.1
NABBRM;2023012310;-4.7
NABBRM;2023012311;-4.3
NABBRM;2023012312;-4.0
NABBRM;2023012313;-3.6
NABBRM;2023012314;-3.6
NABBRM;2023012315;-3.4
NABBRM;2023012316;-3.1
NABBRM;2023012317;-2.9
NABBRM;2023012318;-2.6
NABBRM;2023012319;-2.4
NABBRM;2023012320;-2.4
NABBRM;2023012321;-2.7
NABBRM;2023012322;-2.8
NABBRM;2023012323;-2.6
NABBRM;2023012400;-2.4
NABBRM;2023012401;-2.2
NABBRM;2023012402;-2.1
NABBRM;2023012403;-2.1
NABBRM;2023012404;-2.6
NABBRM;2023012405;-2.6
NABBRM;2023012406;-2.6
NABBRM;2023012407;-2.3
NABBRM;2023012408;-2.1
NABBRM;2023012409;-1.9
NABBRM;2023012410;-1.8
NABBRM;2023012411;-1.5
NABBRM;2023012412;-1.3
NABBRM;2023012413;-0.9
NABBRM;2023012414;-1.0
NABBRM;2023012415;-1.0
NABBRM;2023012416;-1.0
NABBRM;2023012417;-1.1
NABBRM;2023012418;-1.1
NABBRM;2023012419;-1.1
NABBRM;2023012420;-1.2
NABBRM;2023012421;-1.3
NABBRM;2023012422;-1.4
NABBRM;2023012423;-1.5
NABBRM;2023012500;-1.5
NABBRM;2023012501;-1.7
NABBRM;2023012502;-1.8
NABBRM;2023012503;-1.8
NABBRM;2023012504;-1.9
NABBRM;2023012505;-2.0
NABBRM;2023012506;-2.0
NABBRM;2023012507;-2.1
NABBRM;2023012508;-2.1
NABBRM;2023012509;-2.1
NABBRM;2023012510;-2.0
NABBRM;2023012511;-1.9
NABBRM;2023012512;-1.8
NABBRM;2023012513;-1.8
NABBRM;2023012514;-1.9
NABBRM;2023012515;-2.0
NABBRM;2023012516;-2.2
NABBRM;2023012517;-2.3
NABBRM;2023012518;-2.4
NABBRM;2023012519;-2.6
NABBRM;2023012520;-2.7
NABBRM;2023012521;-2.8
NABBRM;2023012522;-2.9
NABBRM;2023012523;-2.9
NABBRM;2023012600;-2.9
NABBRM;2023012601;-3.0
NABBRM;2023012602;-3.0
NABBRM;2023012603;-3.0
NABBRM;2023012604;-3.1
NABBRM;2023012605;-3.1
NABBRM;2023012606;-3.2
NABBRM;2023012607;-3.3
NABBRM;2023012608;-3.3
NABBRM;2023012609;-3.1
NABBRM;2023012610;-3.1
NABBRM;2023012611;-3.1
NABBRM;2023012612;-3.0
NABBRM;2023012613;-3.1
NABBRM;2023012614;-3.2
NABBRM;2023012615;-3.3
NABBRM;2023012616;-3.4
NABBRM;2023012617;-3.6
NABBRM;2023012618;-3.6
NABBRM;2023012619;-3.7
NABBRM;2023012620;-3.7
NABBRM;2023012621;-3.8
NABBRM;2023012622;-3.8
NABBRM;2023012623;-3.7
NABBRM;2023012700;-3.8
NABBRM;2023012701;-3.9
NABBRM;2023012702;-3.9
NABBRM;2023012703;-3.9
NABBRM;2023012704;-3.9
NABBRM;2023012705;-3.9
NABBRM;2023012706;-3.9
NABBRM;2023012707;-3.9
NABBRM;2023012708;-4.0
NABBRM;2023012709;-3.9
NABBRM;2023012710;-3.7
NABBRM;2023012711;-3.7
NABBRM;2023012712;-3.6
NABBRM;2023012713;-3.3
NABBRM;2023012714;-3.2
NABBRM;2023012715;-3.5
NABBRM;2023012716;-3.7
NABBRM;2023012717;-3.8
NABBRM;2023012718;-3.8
NABBRM;2023012719;-3.8
NABBRM;2023012720;-3.7
NABBRM;2023012721;-3.7
NABBRM;2023012722;-3.6
NABBRM;2023012723;-3.6
NABBRM;2023012800;-3.6
NABBRM;2023012801;-3.6
NABBRM;2023012802;-3.7
NABBRM;2023012803;-3.7
NABBRM;2023012804;-3.7
NABBRM;2023012805;-3.8
NABBRM;2023012806;-3.7
NABBRM;2023012807;-3.6
NABBRM;2023012808;-3.6
NABBRM;2023012809;-3.4
NABBRM;2023012810;-3.0
NABBRM;2023012811;-2.6
NABBRM;2023012812;-2.4
NABBRM;2023012813;-2.5
NABBRM;2023012814;-2.4
NABBRM;2023012815;-2.5
NABBRM;2023012816;-2.5
NABBRM;2023012817;-2.6
NABBRM;2023012818;-2.7
NABBRM;2023012819;-2.7
NABBRM;2023012820;-2.7
NABBRM;2023012821;-2.7
NABBRM;2023012822;-2.8
NABBRM;2023012823;-3.4
NABBRM;2023012900;-3.4
NABBRM;2023012901;-3.4
NABBRM;2023012902;-3.4
NABBRM;2023012903;-3.3
NABBRM;2023012904;-3.2
NABBRM;2023012905;-3.3
NABBRM;2023012906;-3.3
NABBRM;2023012907;-3.3
NABBRM;2023012908;-3.3
NABBRM;2023012909;-3.2
NABBRM;2023012910;-2.9
NABBRM;2023012911;-2.8
NABBRM;2023012912;-2.7
NABBRM;2023012913;-2.5
NABBRM;2023012914;-2.5
NABBRM;2023012915;-2.7
NABBRM;2023012916;-2.9
NABBRM;2023012917;-3.1
NABBRM;2023012918;-3.1
NABBRM;2023012919;-3.6
NABBRM;2023012920;-3.8
NABBRM;2023012921;-4.2
NABBRM;2023012922;-4.3
NABBRM;2023012923;-4.9
NABBRM;2023013000;-4.7
NABBRM;2023013001;-4.9
NABBRM;2023013002;-5.1
NABBRM;2023013003;-5.2
NABBRM;2023013004;-5.1
NABBRM;2023013005;-5.2
NABBRM;2023013006;-5.4
NABBRM;2023013007;-5.5
NABBRM;2023013008;-5.1
NABBRM;2023013009;-4.9
NABBRM;2023013010;-4.0
NABBRM;2023013011;-2.6
NABBRM;2023013012;-1.7
NABBRM;2023013013;-0.3
NABBRM;2023013014;0.7
NABBRM;2023013015;0.4
NABBRM;2023013016;0.4
NABBRM;2023013017;0.3
NABBRM;2023013018;-0.2
NABBRM;2023013019;-0.8
NABBRM;2023013020;-1.1
NABBRM;2023013021;-0.6
NABBRM;2023013022;-0.2
NABBRM;2023013023;-0.1
NABBRM;2023013100;0.0
NABBRM;2023013101;-0.4
NABBRM;2023013102;-0.4
NABBRM;2023013103;-0.8
NABBRM;2023013104;-0.9
NABBRM;2023013105;-0.9
NABBRM;2023013106;-0.8
NABBRM;2023013107;-0.7
NABBRM;2023013108;-0.9
NABBRM;2023013109;-0.6
NABBRM;2023013110;-0.8
NABBRM;2023013111;0.6
NABBRM;2023013112;1.2
NABBRM;2023013113;1.6
NABBRM;2023013114;1.8
NABBRM;2023013115;1.4
NABBRM;2023013116;1.2
NABBRM;2023013117;1.1
NABBRM;2023013118;1.1
NABBRM;2023013119;0.9
NABBRM;2023013120;1.0
NABBRM;2023013121;0.8
NABBRM;2023013122;0.5
NABBRM;2023013123;0.5
NABBRM;2023020100;0.4
NABBRM;2023020101;0.2
NABBRM;2023020102;-0.4
NABBRM;2023020103;-0.5
NABBRM;2023020104;-0.7
NABBRM;2023020105;-1.0
NABBRM;2023020106;-0.4
NABBRM;2023020107;-0.5
NABBRM;2023020108;0.0
NABBRM;2023020109;0.1
NABBRM;2023020110;0.7
NABBRM;2023020111;1.5
NABBRM;2023020112;2.5
NABBRM;2023020113;3.0
NABBRM;2023020114;3.3
NABBRM;2023020115;2.8
NABBRM;2023020116;2.3
NABBRM;2023020117;2.1
NABBRM;2023020118;1.9
NABBRM;2023020119;1.7
NABBRM;2023020120;1.5
NABBRM;2023020121;1.4
NABBRM;2023020122;1.4
NABBRM;2023020123;1.3
NABBRM;2023020200;1.2
NABBRM;2023020201;1.0
