 

stn;time;tre200h0
MMTRG;2022123100;10.0
MMTRG;2022123101;10.4
MMTRG;2022123102;10.5
MMTRG;2022123103;11.3
MMTRG;2022123104;11.7
MMTRG;2022123105;12.0
MMTRG;2022123106;9.7
MMTRG;2022123107;7.5
MMTRG;2022123108;6.3
MMTRG;2022123109;6.9
MMTRG;2022123110;9.6
MMTRG;2022123111;11.6
MMTRG;2022123112;13.5
MMTRG;2022123113;13.1
MMTRG;2022123114;12.7
MMTRG;2022123115;12.2
MMTRG;2022123116;11.0
MMTRG;2022123117;8.6
MMTRG;2022123118;7.2
MMTRG;2022123119;7.0
MMTRG;2022123120;5.9
MMTRG;2022123121;5.6
MMTRG;2022123122;4.5
MMTRG;2022123123;4.6
MMTRG;2023010100;4.8
MMTRG;2023010101;9.3
MMTRG;2023010102;12.8
MMTRG;2023010103;10.2
MMTRG;2023010104;6.0
MMTRG;2023010105;5.1
MMTRG;2023010106;5.0
MMTRG;2023010107;4.8
MMTRG;2023010108;4.8
MMTRG;2023010109;7.5
MMTRG;2023010110;10.0
MMTRG;2023010111;11.9
MMTRG;2023010112;14.2
MMTRG;2023010113;15.0
MMTRG;2023010114;15.2
MMTRG;2023010115;13.1
MMTRG;2023010116;10.5
MMTRG;2023010117;7.4
MMTRG;2023010118;6.3
MMTRG;2023010119;6.0
MMTRG;2023010120;5.5
MMTRG;2023010121;4.8
MMTRG;2023010122;4.5
MMTRG;2023010123;3.5
MMTRG;2023010200;3.6
MMTRG;2023010201;3.3
MMTRG;2023010202;3.3
MMTRG;2023010203;3.0
MMTRG;2023010204;3.0
MMTRG;2023010205;3.3
MMTRG;2023010206;2.8
MMTRG;2023010207;2.6
MMTRG;2023010208;2.7
MMTRG;2023010209;3.5
MMTRG;2023010210;5.5
MMTRG;2023010211;8.1
MMTRG;2023010212;8.8
MMTRG;2023010213;10.9
MMTRG;2023010214;10.0
MMTRG;2023010215;11.6
MMTRG;2023010216;12.8
MMTRG;2023010217;12.1
MMTRG;2023010218;11.2
MMTRG;2023010219;10.7
MMTRG;2023010220;10.2
MMTRG;2023010221;9.6
MMTRG;2023010222;9.0
MMTRG;2023010223;8.2
MMTRG;2023010300;7.6
MMTRG;2023010301;7.3
MMTRG;2023010302;6.9
MMTRG;2023010303;6.9
MMTRG;2023010304;6.8
MMTRG;2023010305;6.8
MMTRG;2023010306;6.6
MMTRG;2023010307;6.7
MMTRG;2023010308;6.5
MMTRG;2023010309;6.7
MMTRG;2023010310;7.1
MMTRG;2023010311;7.3
MMTRG;2023010312;7.5
MMTRG;2023010313;7.8
MMTRG;2023010314;7.9
MMTRG;2023010315;7.6
MMTRG;2023010316;7.3
MMTRG;2023010317;6.8
MMTRG;2023010318;6.3
MMTRG;2023010319;5.5
MMTRG;2023010320;4.7
MMTRG;2023010321;5.2
MMTRG;2023010322;4.9
MMTRG;2023010323;5.5
MMTRG;2023010400;5.4
MMTRG;2023010401;5.4
MMTRG;2023010402;5.2
MMTRG;2023010403;4.6
MMTRG;2023010404;3.8
MMTRG;2023010405;3.1
MMTRG;2023010406;3.6
MMTRG;2023010407;4.4
MMTRG;2023010408;4.5
MMTRG;2023010409;5.6
MMTRG;2023010410;7.0
MMTRG;2023010411;7.7
MMTRG;2023010412;8.2
MMTRG;2023010413;8.7
MMTRG;2023010414;8.8
MMTRG;2023010415;8.7
MMTRG;2023010416;8.9
MMTRG;2023010417;9.0
MMTRG;2023010418;9.2
MMTRG;2023010419;9.1
MMTRG;2023010420;9.3
MMTRG;2023010421;9.8
MMTRG;2023010422;9.4
MMTRG;2023010423;9.0
MMTRG;2023010500;8.8
MMTRG;2023010501;9.2
MMTRG;2023010502;9.6
MMTRG;2023010503;9.2
MMTRG;2023010504;8.9
MMTRG;2023010505;9.2
MMTRG;2023010506;9.2
MMTRG;2023010507;8.7
MMTRG;2023010508;8.6
MMTRG;2023010509;8.9
MMTRG;2023010510;9.4
MMTRG;2023010511;10.3
MMTRG;2023010512;10.6
MMTRG;2023010513;10.8
MMTRG;2023010514;11.1
MMTRG;2023010515;10.9
MMTRG;2023010516;10.8
MMTRG;2023010517;10.2
MMTRG;2023010518;8.8
MMTRG;2023010519;7.9
MMTRG;2023010520;5.5
MMTRG;2023010521;3.6
MMTRG;2023010522;3.1
MMTRG;2023010523;2.5
MMTRG;2023010600;2.0
MMTRG;2023010601;1.5
MMTRG;2023010602;1.3
MMTRG;2023010603;1.6
MMTRG;2023010604;2.2
MMTRG;2023010605;3.0
MMTRG;2023010606;3.5
MMTRG;2023010607;3.9
MMTRG;2023010608;4.8
MMTRG;2023010609;5.0
MMTRG;2023010610;5.8
MMTRG;2023010611;6.9
