 

stn;time;tre200h0
LUZ;2022123100;7.8
LUZ;2022123101;7.6
LUZ;2022123102;7.5
LUZ;2022123103;8.0
LUZ;2022123104;7.7
LUZ;2022123105;7.3
LUZ;2022123106;7.6
LUZ;2022123107;7.0
LUZ;2022123108;6.1
LUZ;2022123109;7.1
LUZ;2022123110;9.6
LUZ;2022123111;11.2
LUZ;2022123112;12.2
LUZ;2022123113;12.2
LUZ;2022123114;11.3
LUZ;2022123115;11.0
LUZ;2022123116;9.6
LUZ;2022123117;8.4
LUZ;2022123118;7.5
LUZ;2022123119;7.2
LUZ;2022123120;6.6
LUZ;2022123121;6.2
LUZ;2022123122;6.1
LUZ;2022123123;5.7
LUZ;2023010100;5.5
LUZ;2023010101;5.1
LUZ;2023010102;5.2
LUZ;2023010103;5.1
LUZ;2023010104;4.3
LUZ;2023010105;4.4
LUZ;2023010106;4.6
LUZ;2023010107;3.9
LUZ;2023010108;4.1
LUZ;2023010109;5.6
LUZ;2023010110;7.1
LUZ;2023010111;9.9
LUZ;2023010112;11.4
LUZ;2023010113;12.3
LUZ;2023010114;12.8
LUZ;2023010115;11.1
LUZ;2023010116;9.0
LUZ;2023010117;7.4
LUZ;2023010118;6.8
LUZ;2023010119;7.1
LUZ;2023010120;6.4
LUZ;2023010121;5.9
LUZ;2023010122;5.3
LUZ;2023010123;5.3
LUZ;2023010200;5.1
LUZ;2023010201;4.5
LUZ;2023010202;4.2
LUZ;2023010203;3.8
LUZ;2023010204;3.9
LUZ;2023010205;3.3
LUZ;2023010206;3.5
LUZ;2023010207;3.3
LUZ;2023010208;3.3
LUZ;2023010209;4.1
LUZ;2023010210;5.8
LUZ;2023010211;8.2
LUZ;2023010212;10.1
LUZ;2023010213;11.1
LUZ;2023010214;11.6
LUZ;2023010215;10.7
LUZ;2023010216;10.4
LUZ;2023010217;10.0
LUZ;2023010218;8.3
LUZ;2023010219;7.6
LUZ;2023010220;7.3
LUZ;2023010221;7.4
LUZ;2023010222;7.8
LUZ;2023010223;7.7
LUZ;2023010300;8.6
LUZ;2023010301;8.1
LUZ;2023010302;7.7
LUZ;2023010303;7.7
LUZ;2023010304;8.0
LUZ;2023010305;7.9
LUZ;2023010306;7.9
LUZ;2023010307;7.8
LUZ;2023010308;7.7
LUZ;2023010309;7.2
LUZ;2023010310;7.3
LUZ;2023010311;7.5
LUZ;2023010312;7.7
LUZ;2023010313;7.7
LUZ;2023010314;7.5
LUZ;2023010315;7.4
LUZ;2023010316;7.2
LUZ;2023010317;7.3
LUZ;2023010318;7.0
LUZ;2023010319;6.5
LUZ;2023010320;6.0
LUZ;2023010321;5.5
LUZ;2023010322;5.2
LUZ;2023010323;5.4
LUZ;2023010400;5.5
LUZ;2023010401;5.7
LUZ;2023010402;5.9
LUZ;2023010403;5.9
LUZ;2023010404;5.9
LUZ;2023010405;5.1
LUZ;2023010406;4.0
LUZ;2023010407;3.4
LUZ;2023010408;4.0
LUZ;2023010409;5.7
LUZ;2023010410;6.6
LUZ;2023010411;7.0
LUZ;2023010412;7.4
LUZ;2023010413;7.5
LUZ;2023010414;7.9
LUZ;2023010415;8.2
LUZ;2023010416;7.8
LUZ;2023010417;7.3
LUZ;2023010418;7.3
LUZ;2023010419;7.4
LUZ;2023010420;6.7
LUZ;2023010421;6.4
LUZ;2023010422;6.5
LUZ;2023010423;6.6
LUZ;2023010500;6.6
LUZ;2023010501;6.6
LUZ;2023010502;6.5
LUZ;2023010503;6.5
LUZ;2023010504;6.7
LUZ;2023010505;6.9
LUZ;2023010506;6.9
LUZ;2023010507;7.0
LUZ;2023010508;7.2
LUZ;2023010509;7.9
LUZ;2023010510;8.8
LUZ;2023010511;9.5
LUZ;2023010512;10.1
LUZ;2023010513;10.3
LUZ;2023010514;10.5
LUZ;2023010515;10.4
LUZ;2023010516;9.9
LUZ;2023010517;8.9
LUZ;2023010518;7.4
LUZ;2023010519;6.5
LUZ;2023010520;5.7
LUZ;2023010521;5.2
LUZ;2023010522;4.8
LUZ;2023010523;4.1
LUZ;2023010600;4.0
LUZ;2023010601;3.3
LUZ;2023010602;3.2
LUZ;2023010603;2.6
LUZ;2023010604;2.3
LUZ;2023010605;2.2
LUZ;2023010606;2.5
LUZ;2023010607;3.1
LUZ;2023010608;4.0
LUZ;2023010609;5.2
LUZ;2023010610;6.4
LUZ;2023010611;7.8
LUZ;2023010612;8.0
LUZ;2023010613;8.0
LUZ;2023010614;7.9
LUZ;2023010615;7.9
LUZ;2023010616;7.6
LUZ;2023010617;6.4
LUZ;2023010618;6.2
LUZ;2023010619;7.2
LUZ;2023010620;6.8
LUZ;2023010621;6.9
LUZ;2023010622;6.6
LUZ;2023010623;6.5
LUZ;2023010700;6.3
LUZ;2023010701;6.3
LUZ;2023010702;6.3
LUZ;2023010703;6.2
LUZ;2023010704;6.0
LUZ;2023010705;5.9
LUZ;2023010706;5.8
LUZ;2023010707;5.7
LUZ;2023010708;5.7
LUZ;2023010709;6.2
LUZ;2023010710;6.2
LUZ;2023010711;7.0
LUZ;2023010712;7.2
LUZ;2023010713;7.5
LUZ;2023010714;7.9
LUZ;2023010715;6.9
LUZ;2023010716;5.6
LUZ;2023010717;4.4
LUZ;2023010718;3.9
LUZ;2023010719;3.4
LUZ;2023010720;3.1
LUZ;2023010721;2.8
LUZ;2023010722;2.1
LUZ;2023010723;2.0
LUZ;2023010800;1.4
LUZ;2023010801;0.9
LUZ;2023010802;0.9
LUZ;2023010803;1.7
LUZ;2023010804;2.8
LUZ;2023010805;4.1
LUZ;2023010806;3.8
LUZ;2023010807;4.0
LUZ;2023010808;4.1
LUZ;2023010809;4.6
LUZ;2023010810;5.3
LUZ;2023010811;5.7
LUZ;2023010812;6.2
LUZ;2023010813;7.1
LUZ;2023010814;6.9
LUZ;2023010815;6.4
LUZ;2023010816;6.1
LUZ;2023010817;6.1
LUZ;2023010818;5.9
LUZ;2023010819;5.7
LUZ;2023010820;6.2
LUZ;2023010821;6.0
LUZ;2023010822;5.9
LUZ;2023010823;6.8
LUZ;2023010900;6.5
LUZ;2023010901;6.1
LUZ;2023010902;5.9
LUZ;2023010903;5.7
LUZ;2023010904;5.8
LUZ;2023010905;5.5
LUZ;2023010906;5.4
LUZ;2023010907;5.3
LUZ;2023010908;4.8
LUZ;2023010909;4.7
LUZ;2023010910;6.8
LUZ;2023010911;7.6
LUZ;2023010912;7.8
LUZ;2023010913;7.2
LUZ;2023010914;7.3
LUZ;2023010915;6.7
LUZ;2023010916;5.5
LUZ;2023010917;5.5
LUZ;2023010918;6.2
LUZ;2023010919;5.1
LUZ;2023010920;5.3
LUZ;2023010921;5.2
LUZ;2023010922;5.2
LUZ;2023010923;5.2
LUZ;2023011000;5.4
LUZ;2023011001;5.0
LUZ;2023011002;3.9
LUZ;2023011003;4.2
LUZ;2023011004;4.5
LUZ;2023011005;4.2
LUZ;2023011006;4.5
LUZ;2023011007;4.4
LUZ;2023011008;4.1
LUZ;2023011009;4.9
LUZ;2023011010;5.2
LUZ;2023011011;6.0
LUZ;2023011012;6.8
LUZ;2023011013;6.7
LUZ;2023011014;7.0
LUZ;2023011015;5.8
LUZ;2023011016;4.8
LUZ;2023011017;4.2
LUZ;2023011018;3.9
LUZ;2023011019;4.1
LUZ;2023011020;4.5
LUZ;2023011021;4.4
LUZ;2023011022;4.3
LUZ;2023011023;4.3
LUZ;2023011100;3.5
LUZ;2023011101;2.6
LUZ;2023011102;2.0
LUZ;2023011103;1.5
LUZ;2023011104;0.8
LUZ;2023011105;1.7
LUZ;2023011106;1.7
LUZ;2023011107;2.7
LUZ;2023011108;3.2
LUZ;2023011109;4.6
LUZ;2023011110;5.8
LUZ;2023011111;5.8
LUZ;2023011112;6.1
LUZ;2023011113;6.2
LUZ;2023011114;5.9
LUZ;2023011115;5.7
LUZ;2023011116;5.6
LUZ;2023011117;5.5
LUZ;2023011118;6.5
LUZ;2023011119;7.9
LUZ;2023011120;7.3
LUZ;2023011121;6.1
LUZ;2023011122;6.2
LUZ;2023011123;6.2
LUZ;2023011200;6.8
LUZ;2023011201;6.2
LUZ;2023011202;5.2
LUZ;2023011203;2.9
LUZ;2023011204;2.1
LUZ;2023011205;2.5
LUZ;2023011206;3.1
LUZ;2023011207;3.7
LUZ;2023011208;4.4
LUZ;2023011209;5.2
LUZ;2023011210;5.8
LUZ;2023011211;6.4
LUZ;2023011212;6.9
LUZ;2023011213;6.8
LUZ;2023011214;7.4
LUZ;2023011215;7.4
LUZ;2023011216;6.6
LUZ;2023011217;5.5
LUZ;2023011218;5.3
LUZ;2023011219;4.9
LUZ;2023011220;3.6
LUZ;2023011221;4.0
LUZ;2023011222;4.4
LUZ;2023011223;3.9
LUZ;2023011300;3.9
LUZ;2023011301;3.7
LUZ;2023011302;4.4
LUZ;2023011303;4.8
LUZ;2023011304;4.5
LUZ;2023011305;5.2
LUZ;2023011306;5.0
LUZ;2023011307;4.8
LUZ;2023011308;4.9
LUZ;2023011309;5.8
LUZ;2023011310;6.4
LUZ;2023011311;7.4
LUZ;2023011312;8.9
LUZ;2023011313;8.6
LUZ;2023011314;6.9
LUZ;2023011315;7.6
LUZ;2023011316;7.4
LUZ;2023011317;7.9
LUZ;2023011318;8.7
LUZ;2023011319;8.0
LUZ;2023011320;8.3
LUZ;2023011321;7.6
LUZ;2023011322;7.4
LUZ;2023011323;7.7
LUZ;2023011400;7.4
LUZ;2023011401;6.5
LUZ;2023011402;5.4
LUZ;2023011403;3.3
LUZ;2023011404;3.2
LUZ;2023011405;4.1
LUZ;2023011406;3.1
LUZ;2023011407;2.5
LUZ;2023011408;2.1
LUZ;2023011409;4.0
LUZ;2023011410;5.5
LUZ;2023011411;7.2
LUZ;2023011412;7.6
LUZ;2023011413;7.3
LUZ;2023011414;7.2
LUZ;2023011415;7.4
LUZ;2023011416;6.5
LUZ;2023011417;5.7
LUZ;2023011418;5.5
LUZ;2023011419;6.1
LUZ;2023011420;6.1
LUZ;2023011421;6.2
LUZ;2023011422;6.4
LUZ;2023011423;6.9
LUZ;2023011500;5.7
LUZ;2023011501;5.3
LUZ;2023011502;5.7
LUZ;2023011503;5.8
LUZ;2023011504;5.9
LUZ;2023011505;5.8
LUZ;2023011506;5.9
LUZ;2023011507;6.4
LUZ;2023011508;7.6
LUZ;2023011509;8.4
LUZ;2023011510;8.9
LUZ;2023011511;7.2
LUZ;2023011512;5.6
LUZ;2023011513;4.2
LUZ;2023011514;3.5
LUZ;2023011515;3.5
LUZ;2023011516;3.6
LUZ;2023011517;2.0
LUZ;2023011518;1.6
LUZ;2023011519;0.6
LUZ;2023011520;0.3
LUZ;2023011521;0.4
LUZ;2023011522;0.0
LUZ;2023011523;-0.4
LUZ;2023011600;-0.7
LUZ;2023011601;-1.0
LUZ;2023011602;-0.3
LUZ;2023011603;-1.0
LUZ;2023011604;-0.7
LUZ;2023011605;-1.3
LUZ;2023011606;-1.4
LUZ;2023011607;-1.5
LUZ;2023011608;-1.0
LUZ;2023011609;0.3
LUZ;2023011610;0.6
LUZ;2023011611;0.9
LUZ;2023011612;1.5
LUZ;2023011613;1.9
LUZ;2023011614;3.1
LUZ;2023011615;3.0
LUZ;2023011616;2.5
LUZ;2023011617;5.0
LUZ;2023011618;5.7
LUZ;2023011619;3.8
LUZ;2023011620;4.2
LUZ;2023011621;2.6
LUZ;2023011622;1.5
LUZ;2023011623;0.7
LUZ;2023011700;0.6
LUZ;2023011701;0.2
LUZ;2023011702;0.0
LUZ;2023011703;0.2
LUZ;2023011704;0.2
LUZ;2023011705;-0.2
LUZ;2023011706;-0.4
LUZ;2023011707;-0.8
LUZ;2023011708;0.5
LUZ;2023011709;0.8
LUZ;2023011710;1.0
LUZ;2023011711;1.5
LUZ;2023011712;2.1
LUZ;2023011713;2.2
LUZ;2023011714;2.1
LUZ;2023011715;1.6
LUZ;2023011716;1.1
LUZ;2023011717;0.7
LUZ;2023011718;0.9
LUZ;2023011719;1.3
LUZ;2023011720;0.9
LUZ;2023011721;0.3
LUZ;2023011722;-0.3
LUZ;2023011723;-0.3
LUZ;2023011800;0.4
LUZ;2023011801;0.3
LUZ;2023011802;0.5
LUZ;2023011803;0.0
LUZ;2023011804;0.0
LUZ;2023011805;-0.2
LUZ;2023011806;-0.1
LUZ;2023011807;0.0
LUZ;2023011808;0.5
LUZ;2023011809;1.1
LUZ;2023011810;0.8
LUZ;2023011811;0.3
LUZ;2023011812;0.4
LUZ;2023011813;0.3
LUZ;2023011814;0.1
LUZ;2023011815;0.2
LUZ;2023011816;-0.3
LUZ;2023011817;-0.4
LUZ;2023011818;-0.7
LUZ;2023011819;-0.8
LUZ;2023011820;-1.1
LUZ;2023011821;-1.0
LUZ;2023011822;-0.8
LUZ;2023011823;-1.2
LUZ;2023011900;-1.5
LUZ;2023011901;-2.7
LUZ;2023011902;-3.6
LUZ;2023011903;-4.4
LUZ;2023011904;-5.0
LUZ;2023011905;-6.0
LUZ;2023011906;-5.9
LUZ;2023011907;-5.8
LUZ;2023011908;-5.8
LUZ;2023011909;-5.3
LUZ;2023011910;-3.8
LUZ;2023011911;-1.8
LUZ;2023011912;-1.0
LUZ;2023011913;-0.1
LUZ;2023011914;-0.2
LUZ;2023011915;-0.7
LUZ;2023011916;-1.7
LUZ;2023011917;-3.4
LUZ;2023011918;-4.1
LUZ;2023011919;-4.9
LUZ;2023011920;-5.6
LUZ;2023011921;-6.0
LUZ;2023011922;-6.4
LUZ;2023011923;-6.6
LUZ;2023012000;-7.2
LUZ;2023012001;-7.3
LUZ;2023012002;-7.5
LUZ;2023012003;-7.7
LUZ;2023012004;-8.1
LUZ;2023012005;-8.1
LUZ;2023012006;-8.2
LUZ;2023012007;-8.0
LUZ;2023012008;-7.0
LUZ;2023012009;-5.3
LUZ;2023012010;-4.1
LUZ;2023012011;-3.1
LUZ;2023012012;-2.1
LUZ;2023012013;-1.7
LUZ;2023012014;-1.2
LUZ;2023012015;-1.7
LUZ;2023012016;-2.5
LUZ;2023012017;-3.6
LUZ;2023012018;-4.3
LUZ;2023012019;-5.1
LUZ;2023012020;-5.4
LUZ;2023012021;-6.1
LUZ;2023012022;-6.6
LUZ;2023012023;-6.8
LUZ;2023012100;-7.5
LUZ;2023012101;-7.5
LUZ;2023012102;-7.8
LUZ;2023012103;-7.5
LUZ;2023012104;-7.7
LUZ;2023012105;-7.5
LUZ;2023012106;-6.4
LUZ;2023012107;-6.0
