 

stn;time;tre200h0
MOA;2022123100;10.5
MOA;2022123101;10.9
MOA;2022123102;8.9
MOA;2022123103;10.9
MOA;2022123104;11.8
MOA;2022123105;11.4
MOA;2022123106;8.3
MOA;2022123107;7.1
MOA;2022123108;7.2
MOA;2022123109;8.0
MOA;2022123110;10.6
MOA;2022123111;13.1
MOA;2022123112;14.0
MOA;2022123113;13.3
MOA;2022123114;12.4
MOA;2022123115;11.4
MOA;2022123116;10.8
MOA;2022123117;9.9
MOA;2022123118;9.1
MOA;2022123119;8.9
MOA;2022123120;6.9
MOA;2022123121;6.1
MOA;2022123122;5.9
MOA;2022123123;7.9
MOA;2023010100;11.8
MOA;2023010101;14.3
MOA;2023010102;14.6
MOA;2023010103;14.2
MOA;2023010104;14.0
MOA;2023010105;13.5
MOA;2023010106;14.2
MOA;2023010107;10.7
MOA;2023010108;7.4
MOA;2023010109;11.7
MOA;2023010110;13.4
MOA;2023010111;12.1
MOA;2023010112;13.6
MOA;2023010113;14.1
MOA;2023010114;14.0
MOA;2023010115;12.8
MOA;2023010116;9.3
MOA;2023010117;6.7
MOA;2023010118;5.8
MOA;2023010119;4.9
MOA;2023010120;5.4
MOA;2023010121;5.8
MOA;2023010122;5.6
MOA;2023010123;4.6
MOA;2023010200;3.7
MOA;2023010201;3.1
MOA;2023010202;3.1
MOA;2023010203;3.0
MOA;2023010204;4.3
MOA;2023010205;4.4
MOA;2023010206;4.2
MOA;2023010207;3.8
MOA;2023010208;3.2
MOA;2023010209;4.5
MOA;2023010210;6.5
MOA;2023010211;8.2
MOA;2023010212;10.4
MOA;2023010213;13.9
MOA;2023010214;14.4
MOA;2023010215;13.5
MOA;2023010216;12.3
MOA;2023010217;13.5
MOA;2023010218;12.4
MOA;2023010219;11.5
MOA;2023010220;10.6
MOA;2023010221;10.2
MOA;2023010222;9.3
MOA;2023010223;8.7
MOA;2023010300;7.9
MOA;2023010301;7.6
MOA;2023010302;7.4
MOA;2023010303;7.3
MOA;2023010304;7.3
MOA;2023010305;7.4
MOA;2023010306;7.1
MOA;2023010307;7.0
MOA;2023010308;6.9
MOA;2023010309;6.9
MOA;2023010310;7.2
MOA;2023010311;7.4
MOA;2023010312;7.3
MOA;2023010313;7.5
MOA;2023010314;7.8
MOA;2023010315;7.8
MOA;2023010316;7.5
MOA;2023010317;7.2
MOA;2023010318;6.9
MOA;2023010319;6.4
MOA;2023010320;5.3
MOA;2023010321;5.2
MOA;2023010322;4.4
MOA;2023010323;4.3
MOA;2023010400;4.4
MOA;2023010401;4.4
MOA;2023010402;4.5
MOA;2023010403;4.4
MOA;2023010404;3.6
MOA;2023010405;2.9
MOA;2023010406;2.9
MOA;2023010407;3.4
MOA;2023010408;4.0
MOA;2023010409;5.7
MOA;2023010410;6.4
MOA;2023010411;6.9
MOA;2023010412;8.7
MOA;2023010413;9.1
MOA;2023010414;9.6
MOA;2023010415;9.8
MOA;2023010416;10.0
MOA;2023010417;10.2
MOA;2023010418;10.3
MOA;2023010419;10.3
MOA;2023010420;10.3
MOA;2023010421;10.9
MOA;2023010422;10.8
MOA;2023010423;10.5
MOA;2023010500;9.4
MOA;2023010501;9.8
MOA;2023010502;10.2
MOA;2023010503;10.7
MOA;2023010504;10.3
MOA;2023010505;10.1
