 

stn;time;tre200h0
FLU;2020123000;-4.5
FLU;2020123001;-4.0
FLU;2020123002;-4.1
FLU;2020123003;-4.0
FLU;2020123004;-4.2
FLU;2020123005;-4.2
FLU;2020123006;-4.9
FLU;2020123007;-5.0
FLU;2020123008;-5.0
FLU;2020123009;-3.8
FLU;2020123010;-2.7
FLU;2020123011;-1.8
FLU;2020123012;-0.4
FLU;2020123013;0.9
FLU;2020123014;1.0
FLU;2020123015;0.9
FLU;2020123016;0.3
FLU;2020123017;-0.3
FLU;2020123018;-0.9
FLU;2020123019;-0.7
FLU;2020123020;-0.3
FLU;2020123021;-0.5
FLU;2020123022;-0.8
FLU;2020123023;-1.0
FLU;2020123100;-1.3
FLU;2020123101;-1.5
FLU;2020123102;-2.5
FLU;2020123103;-3.6
FLU;2020123104;-5.1
FLU;2020123105;-6.0
FLU;2020123106;-6.4
FLU;2020123107;-6.6
FLU;2020123108;-5.9
FLU;2020123109;-4.3
FLU;2020123110;-2.6
FLU;2020123111;-1.9
FLU;2020123112;-1.1
FLU;2020123113;-0.9
FLU;2020123114;-1.0
FLU;2020123115;-1.4
FLU;2020123116;-1.5
FLU;2020123117;-1.5
FLU;2020123118;-1.5
FLU;2020123119;-1.1
FLU;2020123120;-1.0
FLU;2020123121;-1.1
FLU;2020123122;-1.7
FLU;2020123123;-1.8
FLU;2021010100;-2.1
FLU;2021010101;-1.7
FLU;2021010102;-1.5
FLU;2021010103;-1.7
FLU;2021010104;-1.8
FLU;2021010105;-1.8
FLU;2021010106;-1.7
FLU;2021010107;-2.0
FLU;2021010108;-2.2
FLU;2021010109;-2.0
FLU;2021010110;-1.3
FLU;2021010111;-1.0
FLU;2021010112;-1.2
FLU;2021010113;-1.4
FLU;2021010114;-1.4
FLU;2021010115;-1.5
FLU;2021010116;-1.9
FLU;2021010117;-1.9
FLU;2021010118;-1.8
FLU;2021010119;-1.7
FLU;2021010120;-1.8
FLU;2021010121;-1.8
FLU;2021010122;-1.8
FLU;2021010123;-1.8
FLU;2021010200;-1.8
FLU;2021010201;-1.8
FLU;2021010202;-1.7
FLU;2021010203;-1.7
FLU;2021010204;-1.8
FLU;2021010205;-1.8
FLU;2021010206;-1.9
FLU;2021010207;-2.0
FLU;2021010208;-2.0
FLU;2021010209;-2.0
FLU;2021010210;-1.9
FLU;2021010211;-2.1
FLU;2021010212;-2.2
FLU;2021010213;-2.2
FLU;2021010214;-2.2
FLU;2021010215;-2.2
FLU;2021010216;-2.4
FLU;2021010217;-2.6
FLU;2021010218;-2.7
FLU;2021010219;-2.8
FLU;2021010220;-2.8
FLU;2021010221;-2.9
FLU;2021010222;-3.0
FLU;2021010223;-3.0
FLU;2021010300;-3.1
FLU;2021010301;-3.3
FLU;2021010302;-3.4
FLU;2021010303;-3.4
FLU;2021010304;-3.4
FLU;2021010305;-3.4
FLU;2021010306;-3.4
FLU;2021010307;-3.4
FLU;2021010308;-3.4
FLU;2021010309;-3.5
FLU;2021010310;-3.4
FLU;2021010311;-3.4
FLU;2021010312;-3.2
FLU;2021010313;-3.2
FLU;2021010314;-3.1
FLU;2021010315;-3.1
FLU;2021010316;-3.1
FLU;2021010317;-3.1
FLU;2021010318;-3.1
FLU;2021010319;-3.1
FLU;2021010320;-3.4
FLU;2021010321;-3.6
FLU;2021010322;-4.1
FLU;2021010323;-5.0
FLU;2021010400;-5.7
FLU;2021010401;-6.7
FLU;2021010402;-7.5
FLU;2021010403;-7.5
FLU;2021010404;-7.8
FLU;2021010405;-8.7
FLU;2021010406;-8.7
FLU;2021010407;-8.2
FLU;2021010408;-7.1
FLU;2021010409;-6.5
FLU;2021010410;-6.3
FLU;2021010411;-5.6
FLU;2021010412;-4.6
FLU;2021010413;-3.9
FLU;2021010414;-3.8
FLU;2021010415;-3.8
FLU;2021010416;-3.8
FLU;2021010417;-3.8
FLU;2021010418;-3.8
FLU;2021010419;-3.9
FLU;2021010420;-4.0
FLU;2021010421;-4.0
FLU;2021010422;-4.2
FLU;2021010423;-4.3
FLU;2021010500;-4.3
FLU;2021010501;-4.4
FLU;2021010502;-4.2
FLU;2021010503;-4.3
FLU;2021010504;-4.4
FLU;2021010505;-4.9
FLU;2021010506;-5.2
FLU;2021010507;-5.9
FLU;2021010508;-7.4
FLU;2021010509;-7.7
FLU;2021010510;-6.5
FLU;2021010511;-4.5
FLU;2021010512;-3.8
FLU;2021010513;-3.8
FLU;2021010514;-3.7
FLU;2021010515;-3.8
FLU;2021010516;-4.0
FLU;2021010517;-4.2
FLU;2021010518;-4.1
FLU;2021010519;-4.2
FLU;2021010520;-4.8
FLU;2021010521;-5.3
FLU;2021010522;-5.1
FLU;2021010523;-5.2
FLU;2021010600;-5.1
FLU;2021010601;-5.0
FLU;2021010602;-5.0
FLU;2021010603;-5.0
FLU;2021010604;-5.0
FLU;2021010605;-5.0
FLU;2021010606;-5.1
FLU;2021010607;-5.2
FLU;2021010608;-5.3
FLU;2021010609;-5.1
FLU;2021010610;-4.5
FLU;2021010611;-3.9
FLU;2021010612;-3.9
FLU;2021010613;-3.2
FLU;2021010614;-3.2
FLU;2021010615;-3.4
FLU;2021010616;-3.8
FLU;2021010617;-3.8
FLU;2021010618;-4.4
FLU;2021010619;-5.0
FLU;2021010620;-5.2
FLU;2021010621;-5.1
FLU;2021010622;-4.6
FLU;2021010623;-4.6
FLU;2021010700;-4.2
FLU;2021010701;-4.3
FLU;2021010702;-5.0
FLU;2021010703;-5.9
FLU;2021010704;-6.1
FLU;2021010705;-7.0
FLU;2021010706;-7.3
FLU;2021010707;-8.1
FLU;2021010708;-8.2
FLU;2021010709;-8.3
FLU;2021010710;-7.5
FLU;2021010711;-5.3
FLU;2021010712;-3.2
FLU;2021010713;-2.6
FLU;2021010714;-2.3
FLU;2021010715;-2.6
FLU;2021010716;-2.8
FLU;2021010717;-3.1
FLU;2021010718;-3.3
FLU;2021010719;-3.6
FLU;2021010720;-3.8
FLU;2021010721;-4.2
FLU;2021010722;-5.2
FLU;2021010723;-6.6
FLU;2021010800;-7.5
FLU;2021010801;-7.7
FLU;2021010802;-8.0
FLU;2021010803;-7.9
FLU;2021010804;-7.4
FLU;2021010805;-6.7
FLU;2021010806;-6.4
FLU;2021010807;-6.2
FLU;2021010808;-5.8
FLU;2021010809;-5.3
FLU;2021010810;-5.5
FLU;2021010811;-4.5
FLU;2021010812;-3.2
FLU;2021010813;-3.1
FLU;2021010814;-3.8
FLU;2021010815;-3.7
FLU;2021010816;-5.4
FLU;2021010817;-6.5
FLU;2021010818;-7.3
FLU;2021010819;-7.3
FLU;2021010820;-7.2
FLU;2021010821;-7.6
FLU;2021010822;-7.9
FLU;2021010823;-8.5
FLU;2021010900;-8.5
FLU;2021010901;-9.0
FLU;2021010902;-9.2
FLU;2021010903;-9.2
FLU;2021010904;-9.0
FLU;2021010905;-9.0
FLU;2021010906;-9.8
FLU;2021010907;-9.7
FLU;2021010908;-9.9
FLU;2021010909;-9.8
FLU;2021010910;-8.8
FLU;2021010911;-7.5
FLU;2021010912;-6.3
FLU;2021010913;-5.5
FLU;2021010914;-5.3
FLU;2021010915;-5.1
FLU;2021010916;-5.0
FLU;2021010917;-6.6
FLU;2021010918;-7.2
FLU;2021010919;-8.2
FLU;2021010920;-8.3
FLU;2021010921;-8.9
FLU;2021010922;-9.0
FLU;2021010923;-8.7
FLU;2021011000;-8.5
FLU;2021011001;-9.0
FLU;2021011002;-8.4
FLU;2021011003;-8.7
FLU;2021011004;-9.5
FLU;2021011005;-9.6
FLU;2021011006;-10.6
FLU;2021011007;-10.7
FLU;2021011008;-10.7
FLU;2021011009;-10.6
FLU;2021011010;-8.9
FLU;2021011011;-6.4
FLU;2021011012;-5.8
FLU;2021011013;-5.8
FLU;2021011014;-5.4
FLU;2021011015;-5.6
FLU;2021011016;-5.8
FLU;2021011017;-7.2
FLU;2021011018;-8.2
FLU;2021011019;-10.0
FLU;2021011020;-10.3
FLU;2021011021;-10.3
FLU;2021011022;-9.8
FLU;2021011023;-9.4
FLU;2021011100;-9.4
FLU;2021011101;-9.5
FLU;2021011102;-10.1
FLU;2021011103;-10.2
FLU;2021011104;-10.2
FLU;2021011105;-11.0
FLU;2021011106;-11.7
FLU;2021011107;-12.5
FLU;2021011108;-12.4
FLU;2021011109;-11.4
FLU;2021011110;-11.1
FLU;2021011111;-9.3
FLU;2021011112;-7.3
FLU;2021011113;-6.3
FLU;2021011114;-5.5
FLU;2021011115;-5.7
FLU;2021011116;-7.0
FLU;2021011117;-7.7
FLU;2021011118;-8.5
FLU;2021011119;-8.7
FLU;2021011120;-8.8
FLU;2021011121;-7.7
FLU;2021011122;-6.4
FLU;2021011123;-6.8
FLU;2021011200;-7.4
FLU;2021011201;-6.8
FLU;2021011202;-7.3
FLU;2021011203;-6.9
FLU;2021011204;-6.7
FLU;2021011205;-6.3
FLU;2021011206;-3.3
FLU;2021011207;-4.7
FLU;2021011208;-4.4
FLU;2021011209;-3.3
FLU;2021011210;-0.8
FLU;2021011211;-0.9
FLU;2021011212;-0.4
FLU;2021011213;0.9
FLU;2021011214;1.0
FLU;2021011215;1.1
FLU;2021011216;1.6
FLU;2021011217;1.8
FLU;2021011218;1.7
FLU;2021011219;1.9
FLU;2021011220;1.8
FLU;2021011221;1.8
FLU;2021011222;1.9
FLU;2021011223;2.2
FLU;2021011300;2.3
FLU;2021011301;2.3
FLU;2021011302;2.1
FLU;2021011303;1.8
FLU;2021011304;1.9
FLU;2021011305;1.9
FLU;2021011306;1.9
FLU;2021011307;1.9
FLU;2021011308;1.9
FLU;2021011309;1.9
