 

stn;time;tre200h0
EGO;2020123000;1.2
EGO;2020123001;0.9
EGO;2020123002;0.6
EGO;2020123003;-0.2
EGO;2020123004;-0.6
EGO;2020123005;-0.5
EGO;2020123006;-0.1
EGO;2020123007;-0.4
EGO;2020123008;-0.3
EGO;2020123009;-0.3
EGO;2020123010;-0.1
EGO;2020123011;0.5
EGO;2020123012;1.3
EGO;2020123013;2.3
EGO;2020123014;3.3
EGO;2020123015;3.1
EGO;2020123016;2.5
EGO;2020123017;2.2
EGO;2020123018;1.5
EGO;2020123019;1.4
EGO;2020123020;1.5
EGO;2020123021;1.5
EGO;2020123022;0.9
EGO;2020123023;0.6
EGO;2020123100;0.7
EGO;2020123101;0.0
EGO;2020123102;-0.1
EGO;2020123103;-0.4
EGO;2020123104;-1.1
EGO;2020123105;-1.8
EGO;2020123106;-1.8
EGO;2020123107;-1.9
EGO;2020123108;-1.8
EGO;2020123109;-1.4
EGO;2020123110;-0.6
EGO;2020123111;0.7
EGO;2020123112;1.9
EGO;2020123113;2.0
EGO;2020123114;2.2
EGO;2020123115;2.1
EGO;2020123116;1.6
EGO;2020123117;1.4
EGO;2020123118;0.7
EGO;2020123119;-0.1
EGO;2020123120;-0.2
EGO;2020123121;-0.4
EGO;2020123122;-1.3
EGO;2020123123;-1.0
EGO;2021010100;-0.4
EGO;2021010101;-0.1
EGO;2021010102;0.0
EGO;2021010103;-0.1
EGO;2021010104;0.0
EGO;2021010105;0.0
EGO;2021010106;0.1
EGO;2021010107;-0.1
EGO;2021010108;-0.1
EGO;2021010109;-0.1
EGO;2021010110;0.2
EGO;2021010111;0.5
EGO;2021010112;0.7
EGO;2021010113;0.9
EGO;2021010114;0.9
EGO;2021010115;0.9
EGO;2021010116;0.9
EGO;2021010117;0.8
EGO;2021010118;1.0
EGO;2021010119;1.1
EGO;2021010120;1.1
EGO;2021010121;1.0
EGO;2021010122;0.9
EGO;2021010123;0.8
EGO;2021010200;0.8
EGO;2021010201;0.9
EGO;2021010202;0.9
EGO;2021010203;0.8
EGO;2021010204;0.7
EGO;2021010205;0.7
EGO;2021010206;0.8
EGO;2021010207;0.7
EGO;2021010208;0.8
EGO;2021010209;0.9
EGO;2021010210;1.0
EGO;2021010211;1.0
EGO;2021010212;1.0
EGO;2021010213;0.9
EGO;2021010214;0.9
EGO;2021010215;0.7
EGO;2021010216;0.6
EGO;2021010217;0.5
EGO;2021010218;0.4
EGO;2021010219;0.2
EGO;2021010220;0.2
EGO;2021010221;0.1
EGO;2021010222;0.1
EGO;2021010223;-0.1
EGO;2021010300;-0.3
EGO;2021010301;-0.3
EGO;2021010302;-0.4
EGO;2021010303;-0.4
EGO;2021010304;-0.4
EGO;2021010305;-0.5
EGO;2021010306;-0.8
EGO;2021010307;-1.4
EGO;2021010308;-1.3
EGO;2021010309;-0.8
EGO;2021010310;-0.6
EGO;2021010311;-0.5
EGO;2021010312;-0.4
EGO;2021010313;-0.1
EGO;2021010314;0.2
EGO;2021010315;0.3
EGO;2021010316;0.2
EGO;2021010317;-0.1
EGO;2021010318;-0.3
EGO;2021010319;-0.3
EGO;2021010320;-0.4
EGO;2021010321;-0.7
EGO;2021010322;-1.1
EGO;2021010323;-1.4
EGO;2021010400;-1.3
EGO;2021010401;-1.1
EGO;2021010402;-1.3
EGO;2021010403;-1.2
EGO;2021010404;-1.1
EGO;2021010405;-1.1
EGO;2021010406;-1.2
EGO;2021010407;-1.2
EGO;2021010408;-1.2
EGO;2021010409;-1.0
EGO;2021010410;-0.3
EGO;2021010411;-0.2
EGO;2021010412;-0.3
EGO;2021010413;-0.3
EGO;2021010414;-0.3
EGO;2021010415;-0.2
EGO;2021010416;-0.3
EGO;2021010417;-0.5
EGO;2021010418;-0.7
EGO;2021010419;-0.7
EGO;2021010420;-0.7
EGO;2021010421;-0.7
EGO;2021010422;-0.7
EGO;2021010423;-0.8
EGO;2021010500;-1.0
EGO;2021010501;-1.0
EGO;2021010502;-1.1
EGO;2021010503;-1.2
EGO;2021010504;-1.3
EGO;2021010505;-1.3
EGO;2021010506;-1.4
EGO;2021010507;-1.4
EGO;2021010508;-1.4
EGO;2021010509;-1.3
EGO;2021010510;-1.2
EGO;2021010511;-1.1
EGO;2021010512;-0.9
EGO;2021010513;-0.8
EGO;2021010514;-0.9
EGO;2021010515;-0.9
EGO;2021010516;-0.9
EGO;2021010517;-1.0
EGO;2021010518;-1.1
EGO;2021010519;-1.1
EGO;2021010520;-1.1
EGO;2021010521;-1.2
EGO;2021010522;-1.2
EGO;2021010523;-1.3
EGO;2021010600;-1.4
EGO;2021010601;-1.5
EGO;2021010602;-1.5
EGO;2021010603;-1.5
