 

stn;time;rre150h0
ZELULB;2020123000;0.0
ZELULB;2020123001;0.0
ZELULB;2020123002;0.0
ZELULB;2020123003;0.0
ZELULB;2020123004;0.0
ZELULB;2020123005;0.0
ZELULB;2020123006;0.0
ZELULB;2020123007;0.0
ZELULB;2020123008;0.0
ZELULB;2020123009;0.0
ZELULB;2020123010;0.0
ZELULB;2020123011;0.2
ZELULB;2020123012;0.0
ZELULB;2020123013;0.0
ZELULB;2020123014;0.0
ZELULB;2020123015;0.0
ZELULB;2020123016;0.1
ZELULB;2020123017;0.4
ZELULB;2020123018;0.1
ZELULB;2020123019;0.3
ZELULB;2020123020;0.0
ZELULB;2020123021;0.0
ZELULB;2020123022;0.0
ZELULB;2020123023;0.0
ZELULB;2020123100;0.0
ZELULB;2020123101;0.0
ZELULB;2020123102;0.0
ZELULB;2020123103;0.0
ZELULB;2020123104;0.0
ZELULB;2020123105;0.0
ZELULB;2020123106;0.0
ZELULB;2020123107;0.0
ZELULB;2020123108;0.0
ZELULB;2020123109;0.0
ZELULB;2020123110;-
ZELULB;2020123111;-
ZELULB;2020123112;-
ZELULB;2020123113;0.0
ZELULB;2020123114;0.0
ZELULB;2020123115;0.0
ZELULB;2020123116;0.0
ZELULB;2020123117;0.0
ZELULB;2020123118;0.0
ZELULB;2020123119;0.1
ZELULB;2020123120;0.0
ZELULB;2020123121;0.0
ZELULB;2020123122;0.0
ZELULB;2020123123;0.0
ZELULB;2021010100;0.0
ZELULB;2021010101;0.0
ZELULB;2021010102;0.0
ZELULB;2021010103;0.0
ZELULB;2021010104;0.0
ZELULB;2021010105;0.1
ZELULB;2021010106;0.0
ZELULB;2021010107;0.1
ZELULB;2021010108;0.1
ZELULB;2021010109;0.1
ZELULB;2021010110;0.0
ZELULB;2021010111;0.0
ZELULB;2021010112;0.1
ZELULB;2021010113;0.0
ZELULB;2021010114;0.0
ZELULB;2021010115;0.0
ZELULB;2021010116;0.0
ZELULB;2021010117;0.1
ZELULB;2021010118;0.3
ZELULB;2021010119;0.1
ZELULB;2021010120;0.0
ZELULB;2021010121;0.0
ZELULB;2021010122;0.0
ZELULB;2021010123;0.0
ZELULB;2021010200;0.0
ZELULB;2021010201;0.0
ZELULB;2021010202;0.0
ZELULB;2021010203;0.0
ZELULB;2021010204;0.0
ZELULB;2021010205;0.0
ZELULB;2021010206;0.0
ZELULB;2021010207;0.0
ZELULB;2021010208;0.0
ZELULB;2021010209;0.0
ZELULB;2021010210;0.0
ZELULB;2021010211;0.0
ZELULB;2021010212;0.0
ZELULB;2021010213;0.0
ZELULB;2021010214;0.0
ZELULB;2021010215;0.0
ZELULB;2021010216;0.0
ZELULB;2021010217;0.0
ZELULB;2021010218;0.0
ZELULB;2021010219;0.0
ZELULB;2021010220;0.0
ZELULB;2021010221;0.0
ZELULB;2021010222;0.0
ZELULB;2021010223;0.0
ZELULB;2021010300;0.0
ZELULB;2021010301;0.0
ZELULB;2021010302;0.0
ZELULB;2021010303;0.0
ZELULB;2021010304;0.0
ZELULB;2021010305;0.0
ZELULB;2021010306;0.0
ZELULB;2021010307;0.0
ZELULB;2021010308;0.0
ZELULB;2021010309;0.0
ZELULB;2021010310;0.0
ZELULB;2021010311;0.0
ZELULB;2021010312;0.0
ZELULB;2021010313;0.0
ZELULB;2021010314;0.0
ZELULB;2021010315;0.0
ZELULB;2021010316;0.0
ZELULB;2021010317;0.0
ZELULB;2021010318;0.0
ZELULB;2021010319;0.0
ZELULB;2021010320;0.0
ZELULB;2021010321;0.0
ZELULB;2021010322;0.0
ZELULB;2021010323;0.0
ZELULB;2021010400;0.0
ZELULB;2021010401;0.0
ZELULB;2021010402;0.0
ZELULB;2021010403;0.0
ZELULB;2021010404;0.0
ZELULB;2021010405;0.0
ZELULB;2021010406;0.0
ZELULB;2021010407;0.0
ZELULB;2021010408;0.0
ZELULB;2021010409;0.0
ZELULB;2021010410;0.0
ZELULB;2021010411;0.0
ZELULB;2021010412;0.0
ZELULB;2021010413;0.0
ZELULB;2021010414;0.0
ZELULB;2021010415;0.0
ZELULB;2021010416;0.0
ZELULB;2021010417;0.0
ZELULB;2021010418;0.0
ZELULB;2021010419;0.0
ZELULB;2021010420;0.0
ZELULB;2021010421;0.0
ZELULB;2021010422;0.0
ZELULB;2021010423;0.0
ZELULB;2021010500;0.0
ZELULB;2021010501;0.0
ZELULB;2021010502;0.0
ZELULB;2021010503;0.0
ZELULB;2021010504;0.0
ZELULB;2021010505;0.0
ZELULB;2021010506;0.0
ZELULB;2021010507;0.0
ZELULB;2021010508;0.0
ZELULB;2021010509;0.0
ZELULB;2021010510;0.0
ZELULB;2021010511;0.0
ZELULB;2021010512;0.0
ZELULB;2021010513;0.0
ZELULB;2021010514;0.0
ZELULB;2021010515;0.0
ZELULB;2021010516;0.0
ZELULB;2021010517;0.0
ZELULB;2021010518;0.0
ZELULB;2021010519;0.0
ZELULB;2021010520;0.0
ZELULB;2021010521;0.0
ZELULB;2021010522;0.0
ZELULB;2021010523;0.0
ZELULB;2021010600;0.0
ZELULB;2021010601;0.0
ZELULB;2021010602;0.0
ZELULB;2021010603;0.0
ZELULB;2021010604;0.0
ZELULB;2021010605;0.1
ZELULB;2021010606;0.0
ZELULB;2021010607;0.0
ZELULB;2021010608;0.1
ZELULB;2021010609;0.1
ZELULB;2021010610;0.1
ZELULB;2021010611;0.1
ZELULB;2021010612;0.0
ZELULB;2021010613;0.0
ZELULB;2021010614;0.3
ZELULB;2021010615;0.2
ZELULB;2021010616;0.2
ZELULB;2021010617;0.2
ZELULB;2021010618;0.0
ZELULB;2021010619;0.4
ZELULB;2021010620;0.1
ZELULB;2021010621;0.1
ZELULB;2021010622;0.1
ZELULB;2021010623;0.1
ZELULB;2021010700;0.0
ZELULB;2021010701;0.0
ZELULB;2021010702;0.0
ZELULB;2021010703;0.0
ZELULB;2021010704;0.0
ZELULB;2021010705;0.0
ZELULB;2021010706;0.0
ZELULB;2021010707;0.0
ZELULB;2021010708;0.0
ZELULB;2021010709;0.0
ZELULB;2021010710;0.0
ZELULB;2021010711;0.0
ZELULB;2021010712;0.0
ZELULB;2021010713;0.0
ZELULB;2021010714;0.0
ZELULB;2021010715;0.0
ZELULB;2021010716;0.0
ZELULB;2021010717;0.0
ZELULB;2021010718;0.0
ZELULB;2021010719;0.0
ZELULB;2021010720;0.0
ZELULB;2021010721;0.0
ZELULB;2021010722;0.0
ZELULB;2021010723;0.0
ZELULB;2021010800;0.0
ZELULB;2021010801;0.0
ZELULB;2021010802;0.0
ZELULB;2021010803;0.0
ZELULB;2021010804;0.1
ZELULB;2021010805;0.0
ZELULB;2021010806;0.0
ZELULB;2021010807;0.0
ZELULB;2021010808;0.0
ZELULB;2021010809;0.0
ZELULB;2021010810;0.0
ZELULB;2021010811;0.0
ZELULB;2021010812;0.0
ZELULB;2021010813;0.0
ZELULB;2021010814;0.0
ZELULB;2021010815;0.0
ZELULB;2021010816;0.0
ZELULB;2021010817;0.0
ZELULB;2021010818;0.0
ZELULB;2021010819;0.0
ZELULB;2021010820;0.0
ZELULB;2021010821;0.0
ZELULB;2021010822;0.0
ZELULB;2021010823;0.0
ZELULB;2021010900;0.0
ZELULB;2021010901;0.0
ZELULB;2021010902;0.0
ZELULB;2021010903;0.0
ZELULB;2021010904;0.0
ZELULB;2021010905;0.0
ZELULB;2021010906;0.0
ZELULB;2021010907;0.0
ZELULB;2021010908;0.0
ZELULB;2021010909;0.0
ZELULB;2021010910;0.0
ZELULB;2021010911;0.0
ZELULB;2021010912;0.0
ZELULB;2021010913;0.0
ZELULB;2021010914;0.0
ZELULB;2021010915;0.0
ZELULB;2021010916;0.0
ZELULB;2021010917;0.0
ZELULB;2021010918;0.0
ZELULB;2021010919;0.0
ZELULB;2021010920;0.0
ZELULB;2021010921;0.0
ZELULB;2021010922;0.0
ZELULB;2021010923;0.0
ZELULB;2021011000;0.0
ZELULB;2021011001;0.0
ZELULB;2021011002;0.0
ZELULB;2021011003;0.0
ZELULB;2021011004;0.0
ZELULB;2021011005;0.0
ZELULB;2021011006;0.0
ZELULB;2021011007;0.0
ZELULB;2021011008;0.0
ZELULB;2021011009;0.0
ZELULB;2021011010;0.0
ZELULB;2021011011;0.0
ZELULB;2021011012;0.0
ZELULB;2021011013;0.0
ZELULB;2021011014;0.0
ZELULB;2021011015;0.0
ZELULB;2021011016;0.0
ZELULB;2021011017;0.0
ZELULB;2021011018;0.0
ZELULB;2021011019;0.0
ZELULB;2021011020;0.0
ZELULB;2021011021;0.0
ZELULB;2021011022;0.0
ZELULB;2021011023;0.0
ZELULB;2021011100;0.0
ZELULB;2021011101;0.0
ZELULB;2021011102;0.0
ZELULB;2021011103;0.0
ZELULB;2021011104;0.0
ZELULB;2021011105;0.0
ZELULB;2021011106;0.0
ZELULB;2021011107;0.0
ZELULB;2021011108;0.0
ZELULB;2021011109;0.0
ZELULB;2021011110;0.0
ZELULB;2021011111;0.0
ZELULB;2021011112;0.0
ZELULB;2021011113;0.0
ZELULB;2021011114;0.0
ZELULB;2021011115;0.0
ZELULB;2021011116;0.0
ZELULB;2021011117;0.0
ZELULB;2021011118;0.0
ZELULB;2021011119;0.0
ZELULB;2021011120;0.0
ZELULB;2021011121;0.0
ZELULB;2021011122;0.0
ZELULB;2021011123;0.0
ZELULB;2021011200;0.0
ZELULB;2021011201;0.0
ZELULB;2021011202;0.0
ZELULB;2021011203;0.0
ZELULB;2021011204;0.0
ZELULB;2021011205;0.0
ZELULB;2021011206;0.0
ZELULB;2021011207;0.0
ZELULB;2021011208;0.0
ZELULB;2021011209;0.0
ZELULB;2021011210;0.0
ZELULB;2021011211;0.2
ZELULB;2021011212;0.1
ZELULB;2021011213;0.8
ZELULB;2021011214;0.2
ZELULB;2021011215;0.2
ZELULB;2021011216;0.0
ZELULB;2021011217;0.0
ZELULB;2021011218;0.1
ZELULB;2021011219;0.1
ZELULB;2021011220;0.2
ZELULB;2021011221;0.4
ZELULB;2021011222;0.2
ZELULB;2021011223;0.3
ZELULB;2021011300;0.3
ZELULB;2021011301;0.1
ZELULB;2021011302;0.1
ZELULB;2021011303;0.0
ZELULB;2021011304;0.1
ZELULB;2021011305;0.1
ZELULB;2021011306;0.0
ZELULB;2021011307;0.0
ZELULB;2021011308;0.0
ZELULB;2021011309;0.0
ZELULB;2021011310;0.0
ZELULB;2021011311;0.0
ZELULB;2021011312;0.0
ZELULB;2021011313;0.0
ZELULB;2021011314;0.0
ZELULB;2021011315;0.0
ZELULB;2021011316;0.0
ZELULB;2021011317;0.0
ZELULB;2021011318;0.2
ZELULB;2021011319;1.1
ZELULB;2021011320;0.7
ZELULB;2021011321;0.2
ZELULB;2021011322;0.2
ZELULB;2021011323;0.5
ZELULB;2021011400;0.6
ZELULB;2021011401;0.7
ZELULB;2021011402;0.5
ZELULB;2021011403;0.3
ZELULB;2021011404;0.2
ZELULB;2021011405;0.1
ZELULB;2021011406;0.2
ZELULB;2021011407;0.2
ZELULB;2021011408;0.2
ZELULB;2021011409;0.4
ZELULB;2021011410;-
ZELULB;2021011411;1.8
ZELULB;2021011412;1.8
ZELULB;2021011413;1.6
ZELULB;2021011414;1.2
ZELULB;2021011415;0.9
ZELULB;2021011416;0.8
ZELULB;2021011417;1.0
ZELULB;2021011418;0.9
ZELULB;2021011419;0.8
ZELULB;2021011420;1.0
ZELULB;2021011421;0.2
ZELULB;2021011422;0.2
ZELULB;2021011423;0.4
ZELULB;2021011500;0.3
ZELULB;2021011501;0.1
ZELULB;2021011502;0.1
ZELULB;2021011503;0.2
ZELULB;2021011504;0.1
ZELULB;2021011505;0.6
ZELULB;2021011506;0.2
ZELULB;2021011507;0.4
ZELULB;2021011508;0.8
ZELULB;2021011509;1.1
ZELULB;2021011510;0.9
ZELULB;2021011511;0.8
ZELULB;2021011512;1.0
ZELULB;2021011513;1.1
ZELULB;2021011514;0.4
ZELULB;2021011515;0.1
ZELULB;2021011516;0.0
ZELULB;2021011517;0.0
ZELULB;2021011518;0.0
ZELULB;2021011519;0.0
ZELULB;2021011520;0.0
ZELULB;2021011521;0.0
ZELULB;2021011522;0.0
ZELULB;2021011523;0.0
ZELULB;2021011600;0.0
ZELULB;2021011601;0.0
ZELULB;2021011602;0.0
ZELULB;2021011603;0.0
ZELULB;2021011604;0.0
ZELULB;2021011605;0.0
ZELULB;2021011606;0.0
ZELULB;2021011607;0.0
ZELULB;2021011608;0.0
ZELULB;2021011609;0.0
ZELULB;2021011610;0.0
ZELULB;2021011611;0.0
ZELULB;2021011612;0.0
ZELULB;2021011613;0.0
ZELULB;2021011614;0.0
ZELULB;2021011615;0.0
ZELULB;2021011616;0.0
ZELULB;2021011617;0.0
ZELULB;2021011618;0.0
ZELULB;2021011619;0.0
ZELULB;2021011620;0.0
ZELULB;2021011621;0.0
ZELULB;2021011622;0.0
ZELULB;2021011623;0.5
ZELULB;2021011700;0.6
ZELULB;2021011701;0.2
ZELULB;2021011702;0.0
ZELULB;2021011703;0.0
ZELULB;2021011704;0.0
ZELULB;2021011705;0.0
ZELULB;2021011706;0.0
ZELULB;2021011707;0.0
ZELULB;2021011708;0.0
ZELULB;2021011709;0.0
ZELULB;2021011710;0.0
ZELULB;2021011711;0.0
ZELULB;2021011712;0.0
ZELULB;2021011713;0.6
ZELULB;2021011714;0.4
ZELULB;2021011715;0.5
ZELULB;2021011716;0.0
ZELULB;2021011717;0.1
ZELULB;2021011718;0.2
ZELULB;2021011719;0.3
ZELULB;2021011720;0.4
ZELULB;2021011721;0.2
ZELULB;2021011722;0.0
ZELULB;2021011723;0.0
ZELULB;2021011800;0.0
ZELULB;2021011801;0.0
ZELULB;2021011802;0.0
ZELULB;2021011803;0.0
ZELULB;2021011804;0.1
ZELULB;2021011805;0.0
ZELULB;2021011806;0.0
ZELULB;2021011807;0.0
ZELULB;2021011808;0.0
ZELULB;2021011809;0.0
ZELULB;2021011810;0.0
ZELULB;2021011811;0.0
ZELULB;2021011812;0.0
ZELULB;2021011813;0.0
ZELULB;2021011814;0.0
ZELULB;2021011815;0.0
ZELULB;2021011816;0.0
ZELULB;2021011817;0.0
ZELULB;2021011818;0.0
ZELULB;2021011819;0.0
ZELULB;2021011820;0.0
ZELULB;2021011821;0.0
ZELULB;2021011822;0.0
ZELULB;2021011823;0.0
ZELULB;2021011900;0.0
ZELULB;2021011901;0.0
ZELULB;2021011902;0.0
ZELULB;2021011903;0.0
ZELULB;2021011904;0.0
ZELULB;2021011905;0.0
ZELULB;2021011906;0.0
ZELULB;2021011907;0.0
ZELULB;2021011908;0.0
ZELULB;2021011909;0.0
ZELULB;2021011910;0.0
ZELULB;2021011911;0.0
ZELULB;2021011912;0.0
ZELULB;2021011913;0.0
ZELULB;2021011914;0.0
ZELULB;2021011915;0.0
ZELULB;2021011916;0.0
ZELULB;2021011917;0.0
ZELULB;2021011918;0.0
ZELULB;2021011919;0.0
ZELULB;2021011920;0.0
ZELULB;2021011921;0.0
ZELULB;2021011922;0.0
ZELULB;2021011923;0.0
ZELULB;2021012000;0.0
ZELULB;2021012001;0.0
ZELULB;2021012002;0.0
ZELULB;2021012003;0.0
ZELULB;2021012004;0.0
ZELULB;2021012005;0.0
ZELULB;2021012006;0.0
ZELULB;2021012007;0.0
ZELULB;2021012008;0.0
ZELULB;2021012009;0.0
ZELULB;2021012010;0.0
ZELULB;2021012011;0.0
ZELULB;2021012012;0.0
ZELULB;2021012013;0.0
ZELULB;2021012014;0.0
ZELULB;2021012015;0.0
ZELULB;2021012016;0.0
ZELULB;2021012017;0.0
ZELULB;2021012018;0.0
ZELULB;2021012019;0.0
ZELULB;2021012020;0.0
