 

stn;time;rre150h0
ZELULB;2023112019;0.0
ZELULB;2023112020;0.0
ZELULB;2023112021;0.0
ZELULB;2023112022;0.0
ZELULB;2023112023;0.0
ZELULB;2023112100;0.0
ZELULB;2023112101;0.0
ZELULB;2023112102;0.0
ZELULB;2023112103;0.0
ZELULB;2023112104;0.0
ZELULB;2023112105;0.2
ZELULB;2023112106;0.1
ZELULB;2023112107;0.6
ZELULB;2023112108;0.3
ZELULB;2023112109;0.1
ZELULB;2023112110;0.1
ZELULB;2023112111;0.1
ZELULB;2023112112;0.0
ZELULB;2023112113;0.2
ZELULB;2023112114;1.5
ZELULB;2023112115;0.1
ZELULB;2023112116;0.5
ZELULB;2023112117;0.5
ZELULB;2023112118;0.1
ZELULB;2023112119;0.0
ZELULB;2023112120;0.8
ZELULB;2023112121;0.9
ZELULB;2023112122;0.5
ZELULB;2023112123;0.2
ZELULB;2023112200;0.2
ZELULB;2023112201;0.1
ZELULB;2023112202;0.0
ZELULB;2023112203;0.0
ZELULB;2023112204;0.0
ZELULB;2023112205;0.0
ZELULB;2023112206;0.4
ZELULB;2023112207;0.0
ZELULB;2023112208;0.3
ZELULB;2023112209;0.5
ZELULB;2023112210;0.3
ZELULB;2023112211;0.1
ZELULB;2023112212;0.0
ZELULB;2023112213;0.0
ZELULB;2023112214;0.0
ZELULB;2023112215;0.0
ZELULB;2023112216;0.0
ZELULB;2023112217;0.1
ZELULB;2023112218;0.0
ZELULB;2023112219;0.0
ZELULB;2023112220;0.0
ZELULB;2023112221;0.0
ZELULB;2023112222;0.0
ZELULB;2023112223;0.0
ZELULB;2023112300;0.0
ZELULB;2023112301;0.0
ZELULB;2023112302;0.0
ZELULB;2023112303;0.0
ZELULB;2023112304;0.0
ZELULB;2023112305;0.0
ZELULB;2023112306;0.0
ZELULB;2023112307;0.0
ZELULB;2023112308;0.0
ZELULB;2023112309;0.0
ZELULB;2023112310;0.0
ZELULB;2023112311;0.0
ZELULB;2023112312;0.0
ZELULB;2023112313;0.0
ZELULB;2023112314;0.0
ZELULB;2023112315;0.0
ZELULB;2023112316;0.0
ZELULB;2023112317;0.0
ZELULB;2023112318;0.0
ZELULB;2023112319;0.0
ZELULB;2023112320;0.0
ZELULB;2023112321;0.0
ZELULB;2023112322;0.0
ZELULB;2023112323;0.0
ZELULB;2023112400;0.0
ZELULB;2023112401;0.0
ZELULB;2023112402;0.0
ZELULB;2023112403;0.0
ZELULB;2023112404;0.0
ZELULB;2023112405;0.0
ZELULB;2023112406;0.0
ZELULB;2023112407;0.0
ZELULB;2023112408;0.0
ZELULB;2023112409;0.0
ZELULB;2023112410;0.0
ZELULB;2023112411;0.0
ZELULB;2023112412;0.0
ZELULB;2023112413;0.0
ZELULB;2023112414;0.0
ZELULB;2023112415;0.1
ZELULB;2023112416;0.4
ZELULB;2023112417;0.3
ZELULB;2023112418;0.0
ZELULB;2023112419;0.0
ZELULB;2023112420;0.4
ZELULB;2023112421;0.0
ZELULB;2023112422;1.1
ZELULB;2023112423;0.0
ZELULB;2023112500;0.1
ZELULB;2023112501;0.0
ZELULB;2023112502;0.1
ZELULB;2023112503;0.1
ZELULB;2023112504;0.0
ZELULB;2023112505;0.2
ZELULB;2023112506;0.0
ZELULB;2023112507;0.0
ZELULB;2023112508;0.1
ZELULB;2023112509;0.1
ZELULB;2023112510;0.0
ZELULB;2023112511;0.0
ZELULB;2023112512;0.1
ZELULB;2023112513;0.0
ZELULB;2023112514;0.1
ZELULB;2023112515;0.0
ZELULB;2023112516;0.0
ZELULB;2023112517;0.0
ZELULB;2023112518;0.0
ZELULB;2023112519;0.0
ZELULB;2023112520;0.0
ZELULB;2023112521;0.0
ZELULB;2023112522;0.0
ZELULB;2023112523;0.0
ZELULB;2023112600;0.0
ZELULB;2023112601;0.0
ZELULB;2023112602;0.0
ZELULB;2023112603;0.0
ZELULB;2023112604;0.0
ZELULB;2023112605;0.2
ZELULB;2023112606;0.0
ZELULB;2023112607;0.2
ZELULB;2023112608;0.0
ZELULB;2023112609;0.1
ZELULB;2023112610;0.0
ZELULB;2023112611;0.0
ZELULB;2023112612;0.0
ZELULB;2023112613;0.0
ZELULB;2023112614;0.0
ZELULB;2023112615;0.0
ZELULB;2023112616;0.0
ZELULB;2023112617;0.0
ZELULB;2023112618;0.0
ZELULB;2023112619;0.0
ZELULB;2023112620;0.0
ZELULB;2023112621;0.0
ZELULB;2023112622;0.0
ZELULB;2023112623;0.0
ZELULB;2023112700;0.0
ZELULB;2023112701;0.0
ZELULB;2023112702;0.0
ZELULB;2023112703;0.0
ZELULB;2023112704;0.0
ZELULB;2023112705;0.0
ZELULB;2023112706;0.0
ZELULB;2023112707;0.0
ZELULB;2023112708;0.0
ZELULB;2023112709;0.0
ZELULB;2023112710;0.0
ZELULB;2023112711;0.0
ZELULB;2023112712;0.0
ZELULB;2023112713;0.0
ZELULB;2023112714;0.0
ZELULB;2023112715;0.0
ZELULB;2023112716;0.0
ZELULB;2023112717;0.0
ZELULB;2023112718;0.0
ZELULB;2023112719;0.4
ZELULB;2023112720;0.4
ZELULB;2023112721;0.8
ZELULB;2023112722;0.4
ZELULB;2023112723;0.2
ZELULB;2023112800;0.2
ZELULB;2023112801;1.0
ZELULB;2023112802;0.1
ZELULB;2023112803;0.0
ZELULB;2023112804;0.1
ZELULB;2023112805;0.0
ZELULB;2023112806;0.4
ZELULB;2023112807;0.0
ZELULB;2023112808;0.0
ZELULB;2023112809;0.2
ZELULB;2023112810;0.1
ZELULB;2023112811;0.1
ZELULB;2023112812;0.6
ZELULB;2023112813;0.0
ZELULB;2023112814;0.0
ZELULB;2023112815;0.3
ZELULB;2023112816;0.2
ZELULB;2023112817;0.1
ZELULB;2023112818;0.0
ZELULB;2023112819;0.0
ZELULB;2023112820;0.0
ZELULB;2023112821;0.0
ZELULB;2023112822;0.0
ZELULB;2023112823;0.0
ZELULB;2023112900;0.0
ZELULB;2023112901;0.0
ZELULB;2023112902;0.0
ZELULB;2023112903;0.0
ZELULB;2023112904;0.0
ZELULB;2023112905;0.0
ZELULB;2023112906;0.0
ZELULB;2023112907;0.0
ZELULB;2023112908;0.0
ZELULB;2023112909;0.0
ZELULB;2023112910;0.0
ZELULB;2023112911;0.0
ZELULB;2023112912;0.0
ZELULB;2023112913;0.0
ZELULB;2023112914;0.0
ZELULB;2023112915;0.0
ZELULB;2023112916;0.0
ZELULB;2023112917;0.0
ZELULB;2023112918;0.0
ZELULB;2023112919;0.0
ZELULB;2023112920;0.0
ZELULB;2023112921;0.0
ZELULB;2023112922;0.0
ZELULB;2023112923;0.0
ZELULB;2023113000;0.0
ZELULB;2023113001;0.0
ZELULB;2023113002;0.0
ZELULB;2023113003;0.0
ZELULB;2023113004;0.0
ZELULB;2023113005;0.2
ZELULB;2023113006;0.3
ZELULB;2023113007;0.3
ZELULB;2023113008;1.7
ZELULB;2023113009;1.3
ZELULB;2023113010;1.5
ZELULB;2023113011;1.0
ZELULB;2023113012;0.3
ZELULB;2023113013;0.6
ZELULB;2023113014;1.2
ZELULB;2023113015;1.1
ZELULB;2023113016;1.5
ZELULB;2023113017;1.5
ZELULB;2023113018;1.0
ZELULB;2023113019;0.6
ZELULB;2023113020;0.2
ZELULB;2023113021;0.3
ZELULB;2023113022;0.4
ZELULB;2023113023;0.5
ZELULB;2023120100;0.5
ZELULB;2023120101;0.7
ZELULB;2023120102;0.4
ZELULB;2023120103;1.0
ZELULB;2023120104;0.3
ZELULB;2023120105;0.7
ZELULB;2023120106;0.6
ZELULB;2023120107;0.4
ZELULB;2023120108;0.7
ZELULB;2023120109;0.6
ZELULB;2023120110;0.8
ZELULB;2023120111;0.6
ZELULB;2023120112;0.5
ZELULB;2023120113;0.9
ZELULB;2023120114;0.7
ZELULB;2023120115;1.0
ZELULB;2023120116;1.2
ZELULB;2023120117;1.1
ZELULB;2023120118;1.2
ZELULB;2023120119;1.3
ZELULB;2023120120;0.8
ZELULB;2023120121;1.1
ZELULB;2023120122;1.5
ZELULB;2023120123;2.0
ZELULB;2023120200;1.4
ZELULB;2023120201;1.4
ZELULB;2023120202;0.6
ZELULB;2023120203;0.8
ZELULB;2023120204;0.9
ZELULB;2023120205;1.2
ZELULB;2023120206;1.3
ZELULB;2023120207;0.5
ZELULB;2023120208;0.5
ZELULB;2023120209;0.5
ZELULB;2023120210;0.8
ZELULB;2023120211;1.3
ZELULB;2023120212;1.1
ZELULB;2023120213;0.5
ZELULB;2023120214;0.3
ZELULB;2023120215;0.5
ZELULB;2023120216;0.6
ZELULB;2023120217;1.0
ZELULB;2023120218;0.9
ZELULB;2023120219;1.0
ZELULB;2023120220;0.9
ZELULB;2023120221;0.7
ZELULB;2023120222;0.3
ZELULB;2023120223;0.1
ZELULB;2023120300;0.0
ZELULB;2023120301;0.0
ZELULB;2023120302;0.0
ZELULB;2023120303;0.0
ZELULB;2023120304;0.0
ZELULB;2023120305;0.0
ZELULB;2023120306;0.0
ZELULB;2023120307;0.0
ZELULB;2023120308;0.0
ZELULB;2023120309;0.0
ZELULB;2023120310;0.0
ZELULB;2023120311;0.0
ZELULB;2023120312;0.0
ZELULB;2023120313;0.0
ZELULB;2023120314;0.0
ZELULB;2023120315;0.0
ZELULB;2023120316;0.0
ZELULB;2023120317;0.0
ZELULB;2023120318;0.0
ZELULB;2023120319;0.0
ZELULB;2023120320;0.0
ZELULB;2023120321;0.0
ZELULB;2023120322;0.0
ZELULB;2023120323;0.0
ZELULB;2023120400;0.0
ZELULB;2023120401;0.0
ZELULB;2023120402;0.0
ZELULB;2023120403;0.0
ZELULB;2023120404;0.0
ZELULB;2023120405;0.0
ZELULB;2023120406;0.0
ZELULB;2023120407;0.0
ZELULB;2023120408;0.0
ZELULB;2023120409;0.0
ZELULB;2023120410;0.0
ZELULB;2023120411;0.0
ZELULB;2023120412;0.0
ZELULB;2023120413;0.0
ZELULB;2023120414;0.0
ZELULB;2023120415;0.0
ZELULB;2023120416;0.0
ZELULB;2023120417;0.0
ZELULB;2023120418;0.0
ZELULB;2023120419;0.0
ZELULB;2023120420;0.0
ZELULB;2023120421;0.0
ZELULB;2023120422;0.0
ZELULB;2023120423;0.0
ZELULB;2023120500;0.0
ZELULB;2023120501;0.0
ZELULB;2023120502;0.0
ZELULB;2023120503;0.0
ZELULB;2023120504;0.0
ZELULB;2023120505;0.0
ZELULB;2023120506;0.0
ZELULB;2023120507;0.0
ZELULB;2023120508;0.1
ZELULB;2023120509;0.0
ZELULB;2023120510;0.0
ZELULB;2023120511;0.0
ZELULB;2023120512;0.0
ZELULB;2023120513;0.0
ZELULB;2023120514;0.0
ZELULB;2023120515;0.0
ZELULB;2023120516;0.0
ZELULB;2023120517;0.0
ZELULB;2023120518;0.0
ZELULB;2023120519;0.0
ZELULB;2023120520;0.0
ZELULB;2023120521;0.0
ZELULB;2023120522;0.0
ZELULB;2023120523;0.0
ZELULB;2023120600;0.0
ZELULB;2023120601;0.0
ZELULB;2023120602;0.0
ZELULB;2023120603;0.0
ZELULB;2023120604;0.0
ZELULB;2023120605;-
ZELULB;2023120606;-
ZELULB;2023120607;-
ZELULB;2023120608;0.0
ZELULB;2023120609;0.0
ZELULB;2023120610;0.0
ZELULB;2023120611;0.0
ZELULB;2023120612;0.0
ZELULB;2023120613;0.0
ZELULB;2023120614;0.0
ZELULB;2023120615;0.0
ZELULB;2023120616;0.0
ZELULB;2023120617;0.0
ZELULB;2023120618;0.0
ZELULB;2023120619;0.1
ZELULB;2023120620;0.0
ZELULB;2023120621;0.3
ZELULB;2023120622;0.0
ZELULB;2023120623;0.0
ZELULB;2023120700;0.0
ZELULB;2023120701;0.0
ZELULB;2023120702;0.0
ZELULB;2023120703;0.0
ZELULB;2023120704;0.0
ZELULB;2023120705;0.0
ZELULB;2023120706;0.0
ZELULB;2023120707;0.0
ZELULB;2023120708;0.0
ZELULB;2023120709;0.0
ZELULB;2023120710;0.0
ZELULB;2023120711;0.0
ZELULB;2023120712;0.0
ZELULB;2023120713;0.0
ZELULB;2023120714;0.0
ZELULB;2023120715;0.0
ZELULB;2023120716;0.0
ZELULB;2023120717;0.0
ZELULB;2023120718;0.0
ZELULB;2023120719;0.0
ZELULB;2023120720;0.0
ZELULB;2023120721;0.0
ZELULB;2023120722;0.0
ZELULB;2023120723;0.0
ZELULB;2023120800;0.0
ZELULB;2023120801;0.0
ZELULB;2023120802;0.0
ZELULB;2023120803;0.0
ZELULB;2023120804;0.0
ZELULB;2023120805;0.0
ZELULB;2023120806;0.1
ZELULB;2023120807;0.2
ZELULB;2023120808;0.3
ZELULB;2023120809;0.2
ZELULB;2023120810;0.2
ZELULB;2023120811;0.2
ZELULB;2023120812;0.1
ZELULB;2023120813;0.1
ZELULB;2023120814;0.1
ZELULB;2023120815;0.1
ZELULB;2023120816;0.1
ZELULB;2023120817;0.1
ZELULB;2023120818;0.1
ZELULB;2023120819;0.1
ZELULB;2023120820;0.1
ZELULB;2023120821;0.0
ZELULB;2023120822;0.0
ZELULB;2023120823;0.5
ZELULB;2023120900;0.0
ZELULB;2023120901;0.0
ZELULB;2023120902;0.0
ZELULB;2023120903;0.0
ZELULB;2023120904;0.0
ZELULB;2023120905;0.0
ZELULB;2023120906;0.0
ZELULB;2023120907;0.0
ZELULB;2023120908;0.0
ZELULB;2023120909;0.0
ZELULB;2023120910;0.0
ZELULB;2023120911;0.0
ZELULB;2023120912;0.0
ZELULB;2023120913;0.0
ZELULB;2023120914;0.0
ZELULB;2023120915;0.1
ZELULB;2023120916;1.0
ZELULB;2023120917;0.2
ZELULB;2023120918;0.3
ZELULB;2023120919;0.5
ZELULB;2023120920;0.4
ZELULB;2023120921;0.5
ZELULB;2023120922;0.3
ZELULB;2023120923;2.4
ZELULB;2023121000;2.7
ZELULB;2023121001;0.7
ZELULB;2023121002;0.1
ZELULB;2023121003;0.0
ZELULB;2023121004;0.0
ZELULB;2023121005;0.0
ZELULB;2023121006;0.1
ZELULB;2023121007;0.0
ZELULB;2023121008;0.0
ZELULB;2023121009;0.0
ZELULB;2023121010;0.0
ZELULB;2023121011;0.0
ZELULB;2023121012;0.0
ZELULB;2023121013;0.0
ZELULB;2023121014;0.0
ZELULB;2023121015;0.0
ZELULB;2023121016;0.0
ZELULB;2023121017;0.0
ZELULB;2023121018;0.0
ZELULB;2023121019;0.0
ZELULB;2023121020;0.0
ZELULB;2023121021;0.0
ZELULB;2023121022;0.0
ZELULB;2023121023;0.0
ZELULB;2023121100;0.0
ZELULB;2023121101;0.0
ZELULB;2023121102;0.1
ZELULB;2023121103;0.4
ZELULB;2023121104;0.0
ZELULB;2023121105;0.0
ZELULB;2023121106;0.0
ZELULB;2023121107;0.0
ZELULB;2023121108;0.2
ZELULB;2023121109;2.3
ZELULB;2023121110;1.5
ZELULB;2023121111;4.5
ZELULB;2023121112;0.7
ZELULB;2023121113;1.3
ZELULB;2023121114;0.8
ZELULB;2023121115;1.2
ZELULB;2023121116;0.1
ZELULB;2023121117;0.1
ZELULB;2023121118;0.0
ZELULB;2023121119;0.0
ZELULB;2023121120;0.2
ZELULB;2023121121;0.0
ZELULB;2023121122;0.1
ZELULB;2023121123;0.6
ZELULB;2023121200;0.2
ZELULB;2023121201;2.4
ZELULB;2023121202;0.9
ZELULB;2023121203;0.1
ZELULB;2023121204;0.0
ZELULB;2023121205;0.4
ZELULB;2023121206;0.4
ZELULB;2023121207;0.3
ZELULB;2023121208;0.2
ZELULB;2023121209;0.3
ZELULB;2023121210;0.1
ZELULB;2023121211;0.0
