 

stn;time;tre200h0
BEMBE;2022123100;8.5
BEMBE;2022123101;9.3
BEMBE;2022123102;10.8
BEMBE;2022123103;10.9
BEMBE;2022123104;11.4
BEMBE;2022123105;11.7
BEMBE;2022123106;12.0
BEMBE;2022123107;12.2
BEMBE;2022123108;12.7
BEMBE;2022123109;13.3
BEMBE;2022123110;14.2
BEMBE;2022123111;15.0
BEMBE;2022123112;15.1
BEMBE;2022123113;14.8
BEMBE;2022123114;14.4
BEMBE;2022123115;13.8
BEMBE;2022123116;13.6
BEMBE;2022123117;13.7
BEMBE;2022123118;13.8
BEMBE;2022123119;13.9
BEMBE;2022123120;12.4
BEMBE;2022123121;13.1
BEMBE;2022123122;11.5
BEMBE;2022123123;11.3
BEMBE;2023010100;10.0
BEMBE;2023010101;10.5
BEMBE;2023010102;11.4
BEMBE;2023010103;9.7
BEMBE;2023010104;7.7
BEMBE;2023010105;8.4
BEMBE;2023010106;7.9
BEMBE;2023010107;8.8
BEMBE;2023010108;10.8
BEMBE;2023010109;10.8
BEMBE;2023010110;9.4
BEMBE;2023010111;11.5
BEMBE;2023010112;12.6
BEMBE;2023010113;13.9
BEMBE;2023010114;13.7
BEMBE;2023010115;13.0
BEMBE;2023010116;11.6
BEMBE;2023010117;11.2
BEMBE;2023010118;11.4
BEMBE;2023010119;11.7
BEMBE;2023010120;11.7
BEMBE;2023010121;12.3
BEMBE;2023010122;12.8
BEMBE;2023010123;12.6
BEMBE;2023010200;11.2
BEMBE;2023010201;10.0
BEMBE;2023010202;10.0
BEMBE;2023010203;10.3
BEMBE;2023010204;9.9
BEMBE;2023010205;9.4
BEMBE;2023010206;8.9
BEMBE;2023010207;7.9
BEMBE;2023010208;8.8
BEMBE;2023010209;8.8
BEMBE;2023010210;10.1
BEMBE;2023010211;11.2
BEMBE;2023010212;9.7
BEMBE;2023010213;9.0
BEMBE;2023010214;8.7
BEMBE;2023010215;7.9
BEMBE;2023010216;7.3
BEMBE;2023010217;6.5
BEMBE;2023010218;5.8
BEMBE;2023010219;5.5
BEMBE;2023010220;5.2
BEMBE;2023010221;4.4
BEMBE;2023010222;3.9
BEMBE;2023010223;3.7
BEMBE;2023010300;3.6
BEMBE;2023010301;3.3
BEMBE;2023010302;3.1
BEMBE;2023010303;3.0
BEMBE;2023010304;2.9
BEMBE;2023010305;2.9
BEMBE;2023010306;2.9
BEMBE;2023010307;2.7
BEMBE;2023010308;2.7
BEMBE;2023010309;2.6
BEMBE;2023010310;2.5
BEMBE;2023010311;2.7
BEMBE;2023010312;2.8
BEMBE;2023010313;3.0
BEMBE;2023010314;2.9
BEMBE;2023010315;3.0
BEMBE;2023010316;2.9
BEMBE;2023010317;2.7
BEMBE;2023010318;2.6
BEMBE;2023010319;2.4
BEMBE;2023010320;2.0
BEMBE;2023010321;1.3
BEMBE;2023010322;0.9
BEMBE;2023010323;1.4
BEMBE;2023010400;0.9
BEMBE;2023010401;0.8
BEMBE;2023010402;1.1
BEMBE;2023010403;1.1
BEMBE;2023010404;1.0
BEMBE;2023010405;0.8
BEMBE;2023010406;2.3
BEMBE;2023010407;2.7
BEMBE;2023010408;3.2
BEMBE;2023010409;3.2
BEMBE;2023010410;3.9
BEMBE;2023010411;4.8
BEMBE;2023010412;5.3
BEMBE;2023010413;5.5
BEMBE;2023010414;5.9
BEMBE;2023010415;5.7
BEMBE;2023010416;4.9
BEMBE;2023010417;5.0
BEMBE;2023010418;5.0
BEMBE;2023010419;5.3
BEMBE;2023010420;5.7
BEMBE;2023010421;5.5
BEMBE;2023010422;6.3
BEMBE;2023010423;6.7
BEMBE;2023010500;6.1
BEMBE;2023010501;4.8
BEMBE;2023010502;6.1
BEMBE;2023010503;5.2
BEMBE;2023010504;5.2
BEMBE;2023010505;5.2
BEMBE;2023010506;4.3
BEMBE;2023010507;4.7
BEMBE;2023010508;5.7
BEMBE;2023010509;6.1
BEMBE;2023010510;5.6
BEMBE;2023010511;5.0
BEMBE;2023010512;5.3
BEMBE;2023010513;5.5
BEMBE;2023010514;5.4
BEMBE;2023010515;5.7
BEMBE;2023010516;5.7
BEMBE;2023010517;5.4
BEMBE;2023010518;4.7
BEMBE;2023010519;4.5
BEMBE;2023010520;5.5
BEMBE;2023010521;5.7
BEMBE;2023010522;6.2
BEMBE;2023010523;5.5
BEMBE;2023010600;5.9
BEMBE;2023010601;5.5
BEMBE;2023010602;5.9
BEMBE;2023010603;5.6
BEMBE;2023010604;5.3
BEMBE;2023010605;4.8
BEMBE;2023010606;3.7
BEMBE;2023010607;2.9
BEMBE;2023010608;1.8
BEMBE;2023010609;2.6
BEMBE;2023010610;5.1
BEMBE;2023010611;3.7
BEMBE;2023010612;3.3
BEMBE;2023010613;2.9
BEMBE;2023010614;5.6
BEMBE;2023010615;4.2
BEMBE;2023010616;5.6
BEMBE;2023010617;3.8
BEMBE;2023010618;5.1
BEMBE;2023010619;1.2
BEMBE;2023010620;0.0
BEMBE;2023010621;0.0
BEMBE;2023010622;-0.4
BEMBE;2023010623;0.0
BEMBE;2023010700;2.2
